X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-8872125.67891652,5420150.17197471,212,00002640,1240,Avondale Blvd at Victoria Park Arena,,43.706604,-79.699661,,,0,,,1
-8872828.10490343,5419858.82214476,213,00002650,1241,Avondale Blvd btwn Birchbank Rd & Athlone Ave,,43.704712,-79.705971,,,0,,,0
-8873078.57375771,5420139.08449786,214,00002660,1242,Avondale Blvd at Addington Cres,,43.706532,-79.708221,,,0,,,1
-8873356.31588724,5420697.63270769,215,00002670,1243,Avondale Blvd at Balmoral Dr,,43.710159,-79.710716,,,0,,,1
-8873541.44020043,5420592.44996818,216,00002680,1245,Balmoral Dr at Brookland Dr,,43.709476,-79.712379,,,0,,,1
-8873713.87409167,5420423.97528114,217,00002690,1246,Balmoral Dr e/of Braemar Dr,,43.708382,-79.713928,,,0,,,1
-8873927.94147247,5420079.64352958,218,00002700,1247,Balmoral Dr at Dixie Rd,,43.706146,-79.715851,,,0,,,1
-8874264.23765415,5420386.8619837,219,00002710,1248,Dixie Rd opp Terese Rd,,43.708141,-79.718872,,,0,,,1
-8874634.48628053,5420762.92976978,220,00002720,1249,Dixie Rd s/of Clark Blvd,,43.710583,-79.722198,,,0,,,1
-8871672.16331103,5433568.69688447,221,00002735,3771,Gore Meadows CC - Route 50/50A & 36 Stop,,43.793678,-79.695587,,,0,place_GOMD,,1
-8871801.29392035,5420471.56059869,222,00002740,1251,Avondale Blvd at Bramalea Rd,,43.708691,-79.696747,,,0,,,0
-8871601.69807335,5420295.85033818,223,00002750,1252,Bramalea Rd opp East Dr,,43.707550,-79.694954,,,0,,,0
-8871377.5006189,5420065.01433443,224,00002760,1253,Bramalea Rd at Orenda Rd,,43.706051,-79.692940,,,0,,,1
-8871032.63283642,5419784.13828324,225,00002770,1254,Bramalea Rd s/of Steeles Ave E,,43.704227,-79.689842,,,0,,,1
-8865520.64824979,5422439.71327873,226,00002816,6157,Westwood Mall Terminal Route 14 Stop,,43.721470,-79.640327,,,0,,,1
-8865538.57068781,5422416.7626835,227,00002817,6158,Westwood Mall Terminal Route 30 Stop,,43.721321,-79.640488,,,0,,,1
-8865561.50250291,5422216.98709431,228,00002820,6004,Goreway Dr s/of Morning Star Dr,,43.720024,-79.640694,,,0,,,1
-8865411.10987085,5422073.1267039,229,00002830,6005,Goreway Dr at Jolliffe Ave,,43.719090,-79.639343,,,0,,,1
-8865107.98689742,5421769.85663239,230,00002840,6006,Goreway Dr at Etude Dr,,43.717121,-79.636620,,,0,,,1
-8864805.64316043,5421454.4293657,231,00002850,6007,Goreway Dr n/of Dorcas St,,43.715073,-79.633904,,,0,,,1
-8864602.59640922,5421239.27349391,232,00002855,6008,Goreway Dr n/of Derry Rd,,43.713676,-79.632080,,,0,,,1
-8865068.91375615,5420629.56409227,233,00002870,6009,Derry Rd at Legion Rd,,43.709717,-79.636269,,,0,,,1
-8865427.25119702,5420188.97824858,234,00002880,6010,Derry Rd e/of Hull St (opp Malton GO Station),,43.706856,-79.639488,,,0,,,1
-8865848.48415018,5419620.29786667,235,00002890,6012,Derry Rd w/of Airport Rd,,43.703163,-79.643272,,,0,,,1
-8866089.71348673,5419358.37481984,236,00002900,6013,Derry Rd e/of Harrow St,,43.701462,-79.645439,,,0,,,1
-8866342.85400879,5419041.79815224,237,00002910,6014,Derry Rd w/of Cattrick St,,43.699406,-79.647713,,,0,,,1
-8866938.19064556,5418333.38940098,238,00002920,6015,Torbram Rd n/of Derry Rd,,43.694805,-79.653061,,,0,,,1
-8866962.01301658,5418222.99893107,239,00002925,6016,Derry Rd w/of Torbram Rd,,43.694088,-79.653275,,,0,,,1
-8867168.28803302,5418563.10434481,240,00002930,6017,Torbram Rd n/of Lucknow Dr,,43.696297,-79.655128,,,0,,,0
-8867442.69057783,5418847.94649547,241,00002940,6018,Torbram Rd n/of Anson Dr,,43.698147,-79.657593,,,0,,,0
-8867617.57349787,5419021.16561395,242,00002950,6019,Torbram Rd at Drew Rd,,43.699272,-79.659164,,,0,,,1
-8867994.72393267,5419407.03250753,243,00002960,6020,Torbram Rd at Kimbel St,,43.701778,-79.662552,,,0,,,0
-8868595.96050245,5420020.97289739,244,00002980,6022,Torbram Rd at Rena Rd,,43.705765,-79.667953,,,0,,,1
-8869234.71174062,5420683.00253307,245,00002995,1277,Torbram Rd at 7795 Torbram Rd,,43.710064,-79.673691,,,0,,,1
-8869801.21662927,5421270.53777942,246,00003000,1278,Torbram Rd at Steeles Ave E,,43.713879,-79.678780,,,0,,,1
-8869964.18836379,5421442.10820687,247,00003010,1279,Torbram Rd n/of Steeles Ave E,,43.714993,-79.680244,,,0,,,1
-8870303.93544969,5421741.6710425,248,00003020,1280,Torbram Rd at Walker Dr,,43.716938,-79.683296,,,0,,,1
-8870805.09579724,5422244.55802478,249,00003030,1281,Torbram Rd n/of Bramhurst Ave,,43.720203,-79.687798,,,0,,,0
-8871165.10303046,5422612.38368096,250,00003040,1282,Torbram Rd opp 8458 Torbram Rd,,43.722591,-79.691032,,,0,,,1
-8871538.02332462,5423002.55983396,251,00003050,1283,Torbram Rd at 8555 Torbram Rd,,43.725124,-79.694382,,,0,,,1
-8871856.50838778,5423329.28536418,252,00003055,1284,Torbram Rd at Clark Blvd,,43.727245,-79.697243,,,0,,,1
-8872249.68882926,5423726.5782456,253,00003070,1285,Torbram Rd at 8705 Torbram Rd,,43.729824,-79.700775,,,0,,,0
-8872438.26404667,5423918.68373097,254,00003075,1286,Torbram Rd at 8875 Torbram Rd (Zellers Entrance),,43.731071,-79.702469,,,0,,,0
-8872822.98420685,5424320.77792683,255,00003080,1288,Torbram Rd at Queen St E,,43.733681,-79.705925,,,0,,,1
-8873522.84984547,5425033.65235867,256,00003100,1290,Torbram Rd at Corporation Dr,,43.738308,-79.712212,,,0,,,1
-8874101.15460014,5425632.55876148,257,00003110,1291,Torbram Rd opp Gatewood Dr,,43.742195,-79.717407,,,0,,,1
-8874327.13316645,5425876.47750256,258,00003120,1292,Torbram Rd at Williams Pky E,,43.743778,-79.719437,,,0,,,1
-8874811.15031242,5426372.03916682,259,00003130,1293,Torbram Rd opp Jardine St,,43.746994,-79.723785,,,0,,,0
-8875182.28949472,5426752.35765471,260,00003140,1294,Torbram Rd n/of North Park Dr,,43.749462,-79.727119,,,0,,,1
-8877306.48801804,5428884.77396373,261,00003355,1296,Torbram Rd btwn Sandalwood Pky E and Steeplebush,,43.763298,-79.746201,,,0,,,1
-8877063.58888913,5428635.53507566,262,00003360,1297,Torbram Rd at Steeplebush Ave,,43.761681,-79.744019,,,0,,,1
-8876606.62237942,5428172.21834591,263,00003370,1298,Torbram Rd btwn Steeplebush Ave & Peter Robertson,,43.758675,-79.739914,,,0,,,1
-8876366.2835988,5427925.15643212,264,00003380,1299,Torbram Rd at Peter Robertson Blvd,,43.757072,-79.737755,,,0,,,1
-8874842.65372832,5426357.86228163,265,00003430,1301,Torbram Rd at Jardine St,,43.746902,-79.724068,,,0,,,1
-8874459.60336049,5425961.68879138,266,00003440,1302,Torbram Rd at Williams Pky E,,43.744331,-79.720627,,,0,,,1
-8874141.11829733,5425629.01482225,267,00003450,1303,Torbram Rd at Gatewood Dr,,43.742172,-79.717766,,,0,,,1
-8873639.17871334,5425107.76241424,268,00003460,1304,Torbram Rd at Central Park Dr,,43.738789,-79.713257,,,0,,,1
-8873287.52044193,5424740.91575571,269,00003470,1305,Torbram Rd at Grenadier Rd,,43.736408,-79.710098,,,0,,,1
-8873203.47422638,5424703.93916136,270,00003475,1306,Torbram Rd at Grenadier Rd,,43.736168,-79.709343,,,0,,,1
-8872853.59706682,5424297.82265243,271,00003480,1307,Torbram Rd s/of Queen St E,,43.733532,-79.706200,,,0,,,1
-8872520.64046985,5423962.28160329,272,00003500,1308,Torbram Rd at 8875 Torbram Rd,,43.731354,-79.703209,,,0,,,0
-8872245.45868861,5423683.75174596,273,00003510,1309,Torbram Rd opp 8705 Torbram Rd,,43.729546,-79.700737,,,0,,,0
-8871948.2356482,5423374.57496449,274,00003520,1310,Torbram Rd at Clark Blvd,,43.727539,-79.698067,,,0,,,1
-8871514.20095359,5422933.85805919,275,00003530,1311,Torbram Rd at 8500 Torbram Rd,,43.724678,-79.694168,,,0,,,0
-8871132.0411417,5422538.44769838,276,00003540,1312,Torbram Rd at 8460 Torbram Rd,,43.722111,-79.690735,,,0,,,1
-8870720.9382622,5422115.94572916,277,00003550,1313,Torbram Rd s/of Balmoral Dr,,43.719368,-79.687042,,,0,,,1
-8870393.10236181,5421779.25184814,278,00003560,1314,Torbram Rd at East Dr,,43.717182,-79.684097,,,0,,,1
-8869998.25212797,5421406.2229255,279,00003570,1315,Torbram Rd at Steeles Ave E,,43.714760,-79.680550,,,0,,,1
-8869838.50865868,5421254.05856154,280,00003580,1316,Torbram Rd s/of Steeles Ave E,,43.713772,-79.679115,,,0,,,1
-8869307.73732658,5420705.33280892,281,00003590,1317,1317 Tobram Road at Waste Manager,,43.710209,-79.674347,,,0,,,1
-8868600.30196259,5419975.69975107,282,00003600,6025,Torbram Rd at Rena Rd,,43.705471,-79.667992,,,0,,,1
-8868057.50812548,5419409.95813617,283,00003620,6027,Torbram Rd n/of Kimbel St,,43.701797,-79.663116,,,0,,,1
-8867663.43712807,5419020.549718,284,00003630,6028,Torbram Rd at Drew Rd,,43.699268,-79.659576,,,0,,,0
-8867427.3284881,5418772.80890184,285,00003640,6029,Torbram Rd at Anson Dr,,43.697659,-79.657455,,,0,,,0
-8867175.96907789,5418520.1478317,286,00003650,6030,Torbram Rd at Lucknow Dr,,43.696018,-79.655197,,,0,,,0
-8867050.28937278,5418379.88620038,287,00003660,6031,Torbram Rd n/of Derry Rd,,43.695107,-79.654068,,,0,,,0
-8866290.19988965,5419037.02494898,288,00003670,6032,Derry Rd at Cattrick St,,43.699375,-79.647240,,,0,,,0
-8865868.96693648,5419534.52918411,289,00003680,6033,Derry Rd at Airport Rd,,43.702606,-79.643456,,,0,,,1
-8865423.02105637,5420126.14912503,290,00003690,6034,Derry Rd e/of Hull St (Malton GO Station),,43.706448,-79.639450,,,0,,,1
-8865065.46285194,5420584.90396121,291,00003700,6035,Derry Rd at Professional Court,,43.709427,-79.636238,,,0,,,0
-8864615.39815066,5421325.05801836,292,00003710,6037,Goreway Dr n/of Derry Rd,,43.714233,-79.632195,,,0,,,1
-8864760.55876666,5421466.13448182,293,00003720,6038,Goreway Dr at Dorcas St,,43.715149,-79.633499,,,0,,,1
-8865057.00257064,5421770.47271182,294,00003730,6039,Goreway Dr at Etude Dr,,43.717125,-79.636162,,,0,,,1
-8865372.92728551,5422081.90612814,295,00003740,6040,Goreway Dr at Jolliffe Ave,,43.719147,-79.639000,,,0,,,1
-8871819.10503887,5420562.57397671,296,00003810,1336,Bramalea Rd n/of Dearbourne Blvd,,43.709282,-79.696907,,,0,,,1
-8872104.52821327,5420855.17805751,297,00003820,1337,Bramalea Rd opp Alexandria Gate,,43.711182,-79.699471,,,0,,,0
-8872459.52606941,5421222.3322997,298,00003830,1338,Bramalea Rd opp Algonquin Blvd,,43.713566,-79.702660,,,0,,,0
-8872722.79666514,5421497.86158175,299,00003840,1339,Bramalea Rd at Balmoral Dr,,43.715355,-79.705025,,,0,,,1
-8873363.10637618,5422158.7649531,300,00003850,1340,Bramalea Rd at Clark Blvd,,43.719646,-79.710777,,,0,,,1
-8873760.6282778,5422397.97096348,301,00003864,1341,Knightsbridge Rd w/of Bramalea Rd,,43.721199,-79.714348,,,0,,,1
-8874000.96705843,5422038.31713912,302,00003865,1342,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,,43.718864,-79.716507,,,0,,,1
-8873932.17161311,5422088.37518292,303,00003900,1344,Knightsbridge Rd btwn Central Park & Kings Cross,,43.719189,-79.715889,,,0,,,1
-8873747.82653636,5422372.71002307,304,00003910,1345,Knightsbridge Rd at Bramalea Rd,,43.721035,-79.714233,,,0,,,1
-8874015.43859222,5422839.27842579,305,00003930,1347,Bramalea Rd at Queen St E,,43.724064,-79.716637,,,0,,,1
-8874164.05011244,5422987.92600498,306,00003940,1348,Bramalea Rd n/of Queen St E,,43.725029,-79.717972,,,0,,,1
-8874530.06859817,5423362.25124172,307,00003950,1349,Bramalea Rd at Goodwood Rd,,43.727459,-79.721260,,,0,,,1
-8874933.4904328,5423785.42649379,308,00003960,1350,Bramalea Rd n/of Central Park Dr,,43.730206,-79.724884,,,0,,,1
-8875363.29498675,5424223.10285947,309,00003970,1351,Bramalea Rd s/of Williams Pky E (Salvation Army),,43.733047,-79.728745,,,0,,,1
-8875477.84274278,5424349.58764733,310,00003980,1352,Bramalea Rd at Williams Pky E,,43.733868,-79.729774,,,0,,,1
-8875817.58982868,5424701.62812913,311,00003990,1353,Bramalea Rd n/of Jackson Rd,,43.736153,-79.732826,,,0,,,1
-8876227.80215225,5425119.47216563,312,00004000,1354,Bramalea Rd at North Park Dr,,43.738865,-79.736511,,,0,,,1
-8876937.01862809,5425845.3516946,313,00004030,1357,Bramalea Rd at Bovaird Dr E,,43.743576,-79.742882,,,0,,,1
-8877184.14789766,5426110.38668703,314,00004040,1358,Bramalea Rd n/of Bovaird Dr E,,43.745296,-79.745102,,,0,,,1
-8877425.37723421,5426348.00011347,315,00004050,1359,Bramalea Rd n/of Peter Robertson Blvd,,43.746838,-79.747269,,,0,,,1
-8877619.85238463,5426542.47168787,316,00004060,1360,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,,43.748100,-79.749016,,,0,,,1
-8877945.12793672,5426878.7230218,317,00004070,1361,Bramalea Rd at Larkspur Rd,,43.750282,-79.751938,,,0,,,1
-8878226.20965098,5427163.35964773,318,00004080,1362,Bramalea Rd n/of Larkspur Rd,,43.752129,-79.754463,,,0,,,1
-8878498.05184749,5427442.61104618,319,00004090,1363,Bramalea Rd at Sandalwood Pky E,,43.753941,-79.756905,,,0,,,1
-8879831.43670821,5428820.03594256,320,00004095,4062,Bramalea Rd at Heslop Cir,,43.762878,-79.768883,,,0,,,1
-8880005.54039182,5428997.14175097,321,00004100,4063,Bramalea Rd s/of Countryside Dr,,43.764027,-79.770447,,,0,,,1
-8880120.97870377,5428978.33662122,322,00004105,4067,Countryside Dr w/of Bramalea Rd,,43.763905,-79.771484,,,0,,,1
-8880319.79531432,5428727.8621157,323,00004106,3654,Countryside Dr opp Everingham Cir,,43.762280,-79.773270,,,0,,,1
-8880479.42746412,5428524.40475592,324,00004107,4068,Countryside Dr e/of Fairservice Dr,,43.760960,-79.774704,,,0,,,1
-8880770.75057153,5428102.2450547,325,00004108,4069,Countryside Dr w/of Fernforest Dr,,43.758221,-79.777321,,,0,,,1
-8879449.27689632,5427039.30199829,326,00004140,1368,Fernforest Dr at Kalahari Rd,,43.751324,-79.765450,,,0,,,1
-8878308.58607416,5427204.96941938,327,00004180,1370,Bramalea Rd s/of Sandalwood Pky E,,43.752399,-79.755203,,,0,,,1
-8878071.69819775,5426956.3923504,328,00004190,1371,Bramalea Rd at Black Forest Dr,,43.750786,-79.753075,,,0,,,1
-8877731.06055592,5426613.66595194,329,00004200,1372,Bramalea Rd btwn Black Forest Dr & Peter Robertson,,43.748562,-79.750015,,,0,,,1
-8877156.9859419,5426013.46312345,330,00004220,1373,Bramalea Rd at Bovaird Dr E,,43.744667,-79.744858,,,0,,,1
-8877451.64863404,5426320.87920542,331,00004225,1374,Bramalea Rd at Peter Robertson Blvd,,43.746662,-79.747505,,,0,,,1
-8876622.76370559,5425481.55734042,332,00004240,1375,Bramalea Rd at Marlbourough St,,43.741215,-79.740059,,,0,,,1
-8876224.46256753,5425063.08060468,333,00004250,1376,Bramalea Rd s/of North Park Dr,,43.738499,-79.736481,,,0,,,1
-8875818.48038461,5424652.78845013,334,00004260,1377,Bramalea Rd at Markham St,,43.735836,-79.732834,,,0,,,1
-8875489.75392829,5424309.53137586,335,00004270,1378,Bramalea Rd s/of Williams Pky E,,43.733608,-79.729881,,,0,,,1
-8875168.70851685,5423979.84405529,336,00004275,3619,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,,43.731468,-79.726997,,,0,,,1
-8874941.17147766,5423743.67809055,337,00004280,1379,Bramalea Rd at Central Park Dr,,43.729935,-79.724953,,,0,,,1
-8874589.51320625,5423384.58800137,338,00004290,1380,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),,43.727604,-79.721794,,,0,,,1
-8873366.5572804,5422117.17793427,339,00004400,1382,Bramalea Rd s/of Clark Blvd,,43.719376,-79.710808,,,0,,,1
-8872793.26190281,5421523.12012764,340,00004410,1383,Bramalea Rd at Balmoral Dr,,43.715519,-79.705658,,,0,,,1
-8872478.11642437,5421202.31092844,341,00004420,1384,Bramalea Rd at Algonquin Blvd,,43.713436,-79.702827,,,0,,,1
-8872143.49003505,5420857.48812662,342,00004430,1385,Bramalea Rd at Alexandria Gate,,43.711197,-79.699821,,,0,,,1
-8871815.76545415,5420516.22018135,343,00004440,1386,Bramalea Rd at Avondale Blvd,,43.708981,-79.696877,,,0,,,1
-8878967.70877915,5427937.02388363,344,00004720,1412,Bramalea Rd s/of Dewside Dr,,43.757149,-79.761124,,,0,,,1
-8871613.60925887,5420658.97829662,345,00004780,1413,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),,43.709908,-79.695061,,,0,,,1
-8871278.98286955,5421089.576018,346,00004790,1414,Dearbourne Blvd opp Delmere Rd,,43.712704,-79.692055,,,0,,,1
-8871222.09860975,5421295.79570318,347,00004800,1415,Dearbourne Blvd at Deerfield Cres (S),,43.714043,-79.691544,,,0,,,1
-8871248.37000958,5421514.34123496,348,00004810,1416,Dearbourne Blvd opp Dorchester Dr,,43.715462,-79.691780,,,0,,,1
-8871294.23363979,5421801.58477645,349,00004820,1417,Dearbourne Blvd opp Devonshire Dr,,43.717327,-79.692192,,,0,,,1
-8871402.99278229,5422115.94572916,350,00004830,1418,Balmoral Dr w/of Dearbourne Blvd,,43.719368,-79.693169,,,0,,,1
-8871568.5248651,5422238.7049712,351,00004840,1419,Balmoral Dr at Drake Blvd,,43.720165,-79.694656,,,0,,,1
-8871864.96866908,5422526.12509222,352,00004850,1420,Eastbourne Dr n/of Balmoral Dr,,43.722031,-79.697319,,,0,,,1
-8871962.59586251,5422730.52844935,353,00004860,1421,Eastbourne Dr s/of Enderby Cres,,43.723358,-79.698196,,,0,,,1
-8872112.98849457,5423013.80479199,354,00004870,1422,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),,43.725197,-79.699547,,,0,,,1
-8872135.92030968,5423003.17599568,355,00005080,1424,Eastbourne Dr at Evesham Cres (E),,43.725128,-79.699753,,,0,,,1
-8871986.41823354,5422723.44280131,356,00005090,1425,Eastbourne Dr s/of Evesham Cres (Recreation Cen),,43.723312,-79.698410,,,0,,,1
-8871894.69097312,5422542.45254893,357,00005100,1426,Eastbourne Dr at Balmoral Dr,,43.722137,-79.697586,,,0,,,1
-8871637.32031041,5422258.72859093,358,00005110,1427,Balmoral Dr at Deloraine Dr,,43.720295,-79.695274,,,0,,,1
-8871436.05467105,5422107.16627254,359,00005120,1428,Balmoral Dr at Dearbourne Blvd,,43.719311,-79.693466,,,0,,,1
-8871312.04475831,5421760.46142619,360,00005130,1429,Dearbourne Blvd at Devonshire Dr,,43.717060,-79.692352,,,0,,,1
-8871278.09231362,5421542.52613059,361,00005140,1430,Dearbourne Blvd at Dorchester Dr,,43.715645,-79.692047,,,0,,,0
-8871247.47945365,5421333.99074359,362,00005150,1431,Dearbourne Blvd opp Deerfield Cres (S),,43.714291,-79.691772,,,0,,,0
-8871282.32245427,5421143.63315978,363,00005160,1432,Dearbourne Blvd at Delmere Rd,,43.713055,-79.692085,,,0,,,1
-8871627.19023675,5420681.77051942,364,00005170,1433,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),,43.710056,-79.695183,,,0,,,1
-8874944.51106239,5422334.51068356,365,00005260,1435,Hanover Rd w/of Hartnell Sq,,43.720787,-79.724983,,,0,,,1
-8875289.37884487,5421907.39738516,366,00005270,1436,Hanover Rd at Helena Crt,,43.718014,-79.728081,,,0,,,0
-8875458.36183189,5422027.84349046,367,00005280,1437,Hanover Rd opp Hasting Square,,43.718796,-79.729599,,,0,,,1
-8875661.2972636,5422239.32108193,368,00005290,1438,Hanover Rd s/of Howden Blvd,,43.720169,-79.731422,,,0,,,1
-8875922.89806697,5422148.90727243,369,00005300,1439,Howden Blvd at Dixie Rd,,43.719582,-79.733772,,,0,,,0
-8876359.49310986,5421959.61104085,370,00005310,1440,Howden Blvd at Leander St,,43.718353,-79.737694,,,0,,,1
-8876779.05627066,5421770.47271182,371,00005320,1441,Howden Blvd at Vodden Rd E,,43.717125,-79.741463,,,0,,,1
-8877064.36812556,5421934.96739074,372,00005330,1442,Howden Blvd at Ladin Dr,,43.718193,-79.744026,,,0,,,1
-8877227.45117958,5422115.32962667,373,00005340,1443,Howden Blvd at Leander St,,43.719364,-79.745491,,,0,,,1
-8877412.57549277,5422323.88266964,374,00005350,1444,North Park Dr n/of Williams Pwky E,,43.720718,-79.747154,,,0,,,0
-8877857.63081695,5422641.80420545,375,00005360,1445,North Park Dr opp Nuttall St,,43.722782,-79.751152,,,0,,,1
-8878112.44113138,5422806.93056518,376,00005370,1446,North Park Dr at Neptune Crt,,43.723854,-79.753441,,,0,,,1
-8878224.53985861,5423297.08983112,377,00005380,1447,Nasmith St n/of North Park Dr,,43.727036,-79.754448,,,0,,,0
-8878509.85171352,5423486.87564669,378,00005390,1448,Nasmith St at Nevada Crt,,43.728268,-79.757011,,,0,,,1
-8878622.84099667,5423603.79920846,379,00005400,1449,Nasmith St at Newport St,,43.729027,-79.758026,,,0,,,1
-8878786.81460661,5423772.94816896,380,00005410,1450,Nasmith St at Bovaird Dr E,,43.730125,-79.759499,,,0,,,1
-8878751.97160599,5423708.4000668,381,00005450,1452,Nasmith St s/of Bovaird Dr E,,43.729706,-79.759186,,,0,,,0
-8878509.85171352,5423461.61172523,382,00005460,1453,Nasmith St at Niagara Place,,43.728104,-79.757011,,,0,,,0
-8878196.48734693,5423219.45130436,383,00005470,1454,North Park Dr w/of Nasmith St,,43.726532,-79.754196,,,0,,,1
-8878163.42545817,5422836.96786055,384,00005480,1455,North Park Dr at Nuffield St,,43.724049,-79.753899,,,0,,,1
-8877804.08614188,5422588.97055572,385,00005490,1456,North Park Dr opp Northampton St,,43.722439,-79.750671,,,0,,,1
-8877499.1820566,5422361.61987596,386,00005500,1457,North Park Dr n/of Williams Pky E,,43.720963,-79.747932,,,0,,,1
-8877308.93704684,5422162.92366529,387,00005510,1458,Howden Blvd s/of Williams Pky E,,43.719673,-79.746223,,,0,,,1
-8877118.69203707,5421956.0685121,388,00005520,1459,Howden Blvd at La france Rd,,43.718330,-79.744514,,,0,,,1
-8876830.81983388,5421738.74467472,389,00005530,1460,Howden Blvd at Vodden St,,43.716919,-79.741928,,,0,,,1
-8876429.95834753,5421925.57201646,390,00005540,1461,Howden Blvd at Heath Dr,,43.718132,-79.738327,,,0,,,1
-8875978.11253441,5422048.32872616,391,00005550,1462,Howden Blvd at Dixie Rd,,43.718929,-79.734268,,,0,,,1
-8875777.73745098,5422243.47983042,392,00005560,1463,Howden Blvd at Hanover Rd,,43.720196,-79.732468,,,0,,,1
-8875555.98902531,5422094.84424224,393,00005570,1464,Hanover Rd at Homeland Crt,,43.719231,-79.730476,,,0,,,1
