X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
-8865411.5551,5422072.9727,220,00002830,6005,Goreway Dr at Jolliffe Ave,,,,0,,,1,43.719089,-79.639347
-8865108.3209,5421769.8566,221,00002840,6006,Goreway Dr at Etude Dr,,,,0,,,1,43.717121,-79.636623
-8864805.4205,5421454.2754,222,00002850,6007,Goreway Dr n/of Dorcas St,,,,0,,,1,43.715072,-79.633902
-8864603.0417,5421239.5815,223,00002855,6008,Goreway Dr n/of Derry Rd,,,,0,,,1,43.713678,-79.632084
-8865069.0251,5420629.4101,224,00002870,6009,Derry Rd at Legion Rd,,,,0,,,1,43.709716,-79.636270
-8865427.1399,5420188.8243,225,00002880,6010,Derry Rd e/of Hull St (opp Malton GO Station),,,,0,,,1,43.706855,-79.639487
-8865848.1502,5419620.2979,226,00002890,6012,Derry Rd w/of Airport Rd,,,,0,,,1,43.703163,-79.643269
-8866090.0474,5419358.0669,227,00002900,6013,Derry Rd e/of Harrow St,,,,0,,,1,43.701460,-79.645442
-8866297.6583,5419107.5454,228,00002910,6014,Derry Rd at Cattrick St,,,,0,,,1,43.699833,-79.647307
-8866938.302,5418333.5434,229,00002920,6015,Torbram Rd n/of Derry Rd,,,,0,,,1,43.694806,-79.653062
-8867012.1068,5418188.3578,230,00002925,6016,Derry Rd w/of Torbram Rd,,,,0,,,1,43.693863,-79.653725
-8867168.0654,5418563.2583,231,00002930,6017,Torbram Rd n/of Lucknow Dr,,,,0,,,0,43.696298,-79.655126
-8867442.5793,5418847.7925,232,00002940,6018,Torbram Rd n/of Anson Dr,,,,0,,,0,43.698146,-79.657592
-8867618.0188,5419021.1656,233,00002950,6019,Torbram Rd at Drew Rd,,,,0,,,1,43.699272,-79.659168
-8867994.39,5419407.1865,234,00002960,6020,Torbram Rd at Kimbel St,,,,0,,,0,43.701779,-79.662549
-8868595.6265,5420020.9729,235,00002980,6022,Torbram Rd at Rena Rd,,,,0,,,1,43.705765,-79.667950
-8869185.2859,5420631.1041,236,00002995,1277,Torbram Rd at 7795 Torbram (Peel Waste Facility),,,,0,,,1,43.709727,-79.673247
-8869800.7714,5421270.5378,237,00003000,1278,Torbram Rd at Steeles Ave E,,,,0,,,1,43.713879,-79.678776
-8869964.2997,5421442.1082,238,00003010,1279,Torbram Rd n/of Steeles Ave E,,,,0,,,1,43.714993,-79.680245
-8870304.0468,5421741.9791,239,00003020,1280,Torbram Rd at Walker Dr,,,,0,,,1,43.716940,-79.683297
-8870805.3184,5422244.8661,240,00003030,1281,Torbram Rd n/of Bramhurst Ave,,,,0,,,0,43.720205,-79.687800
-8871164.8804,5422612.3837,241,00003040,1282,Torbram Rd opp 8458 Torbram Rd,,,,0,,,1,43.722591,-79.691030
-8871538.0233,5423002.7139,242,00003050,1283,Torbram Rd at 8555 Torbram Rd,,,,0,,,1,43.725125,-79.694382
-8871856.5084,5423329.1313,243,00003055,1284,Torbram Rd at Clark Blvd,,,,0,,,1,43.727244,-79.697243
-8872250.0228,5423726.5782,244,00003070,1285,Torbram Rd at 8705 Torbram Rd,,,,0,,,0,43.729824,-79.700778
-8872438.598,5423918.6837,245,00003075,1286,Torbram Rd at 8875 Torbram Rd,,,,0,,,0,43.731071,-79.702472
-8872822.6502,5424320.932,246,00003080,1288,Torbram Rd at Queen St E,,,,0,,,1,43.733682,-79.705922
-8873522.4046,5425033.8064,247,00003100,1290,Torbram Rd at Corporation Dr,,,,0,,,1,43.738309,-79.712208
-8874100.8206,5425632.5588,248,00003110,1291,Torbram Rd opp Gatewood Dr,,,,0,,,1,43.742195,-79.717404
-8874327.0218,5425876.6316,249,00003120,1292,Torbram Rd at Williams Pky E,,,,0,,,1,43.743779,-79.719436
-8874811.1503,5426371.8851,250,00003130,1293,Torbram Rd opp Jardine St,,,,0,,,0,43.746993,-79.723785
-8875181.9555,5426752.6659,251,00003140,1294,Torbram Rd n/of North Park Dr,,,,0,,,1,43.749464,-79.727116
-8877306.822,5428884.774,252,00003355,1296,Torbram Rd btwn Sandalwood Pky E and Steeplebush,,,,0,,,1,43.763298,-79.746204
-8877063.4776,5428635.6892,253,00003360,1297,Torbram Rd at Steeplebush Ave,,,,0,,,1,43.761682,-79.744018
-8876606.5111,5428172.3725,254,00003370,1298,Torbram Rd btwn Steeplebush Ave & Peter Robertson,,,,0,,,1,43.758676,-79.739913
-8876365.9496,5427925.0023,255,00003380,1299,Torbram Rd at Peter Robertson Blvd,,,,0,,,1,43.757071,-79.737752
-8874842.8764,5426357.8623,256,00003430,1301,Torbram Rd at Jardine St,,,,0,,,1,43.746902,-79.724070
-8874459.6034,5425961.8429,257,00003440,1302,Torbram Rd at Williams Pky E,,,,0,,,1,43.744332,-79.720627
-8874141.007,5425629.1689,258,00003450,1303,Torbram Rd at Gatewood Dr,,,,0,,,1,43.742173,-79.717765
-8873639.0674,5425107.6083,259,00003460,1304,Torbram Rd at Central Park Dr,,,,0,,,1,43.738788,-79.713256
-8873287.7431,5424740.7617,260,00003470,1305,Torbram Rd at Grenadier Rd,,,,0,,,1,43.736407,-79.710100
-8873203.3629,5424703.7851,261,00003475,1306,Torbram Rd at Grenadier Rd,,,,0,,,1,43.736167,-79.709342
-8872853.2631,5424297.9767,262,00003480,1307,Torbram Rd s/of Queen St E,,,,0,,,1,43.733533,-79.706197
-8872520.4178,5423962.1275,263,00003500,1308,Torbram Rd at 8875 Torbram Rd,,,,0,,,0,43.731353,-79.703207
-8872245.3474,5423683.9058,264,00003510,1309,Torbram Rd opp 8705 Torbram Rd,,,,0,,,0,43.729547,-79.700736
-8871948.2356,5423374.575,265,00003520,1310,Torbram Rd at Clark Blvd,,,,0,,,1,43.727539,-79.698067
-8871513.9783,5422933.8581,266,00003530,1311,Torbram Rd at 8500 Torbram Rd,,,,0,,,0,43.724678,-79.694166
-8871131.7072,5422538.4477,267,00003540,1312,Torbram Rd at 8460 Torbram Rd,,,,0,,,1,43.722111,-79.690732
-8870720.6043,5422115.6377,268,00003550,1313,Torbram Rd s/of Balmoral Dr,,,,0,,,1,43.719366,-79.687039
-8870393.325,5421779.5599,269,00003560,1314,Torbram Rd at East Dr,,,,0,,,1,43.717184,-79.684099
-8869998.3634,5421406.531,270,00003570,1315,Torbram Rd at Steeles Ave E,,,,0,,,1,43.714762,-79.680551
-8869807.8958,5421221.1002,271,00003580,1316,Torbram Rd s/of Steeles Ave E,,,,0,,,1,43.713558,-79.678840
-8869307.4034,5420705.3328,272,00003590,1317,7795 Torbram Rd at Waste Management,,,,0,,,1,43.710209,-79.674344
-8868600.0793,5419975.6998,273,00003600,6025,Torbram Rd at Rena Rd,,,,0,,,1,43.705471,-79.667990
-8868057.8421,5419409.8042,274,00003620,6027,Torbram Rd n/of Kimbel St,,,,0,,,1,43.701796,-79.663119
-8867663.5484,5419020.5497,275,00003630,6028,Torbram Rd at Drew Rd,,,,0,,,0,43.699268,-79.659577
-8867427.2172,5418772.6549,276,00003640,6029,Torbram Rd at Anson Dr,,,,0,,,0,43.697658,-79.657454
-8867175.7464,5418520.4558,277,00003650,6030,Torbram Rd at Lucknow Dr,,,,0,,,0,43.696020,-79.655195
-8867050.0667,5418379.5783,278,00003660,6031,Torbram Rd n/of Derry Rd,,,,0,,,0,43.695105,-79.654066
-8866290.0886,5419036.871,279,00003670,6032,Derry Rd at Cattrick St,,,,0,,,0,43.699374,-79.647239
-8865868.9669,5419534.6832,280,00003680,6033,Derry Rd at Airport Rd,,,,0,,,1,43.702607,-79.643456
-8865422.6871,5420126.3031,281,00003690,6034,Derry Rd e/of Hull St (Malton GO Station),,,,0,,,1,43.706449,-79.639447
-8865065.5742,5420584.904,282,00003700,6035,Derry Rd at Professional Court,,,,0,,,0,43.709427,-79.636239
-8864615.3982,5421324.904,283,00003710,6037,Goreway Dr n/of Derry Rd,,,,0,,,1,43.714232,-79.632195
-8864761.004,5421465.9805,284,00003720,6038,Goreway Dr at Dorcas St,,,,0,,,1,43.715148,-79.633503
-8865057.2252,5421770.3187,285,00003730,6039,Goreway Dr at Etude Dr,,,,0,,,1,43.717124,-79.636164
-8865372.7046,5422082.0602,286,00003740,6040,Goreway Dr at Jolliffe Ave,,,,0,,,1,43.719148,-79.638998
-8871818.7711,5420562.42,287,00003810,1336,Bramalea Rd n/of Dearbourne Blvd,,,,0,,,1,43.709281,-79.696904
-8872104.4169,5420855.1781,288,00003820,1337,Bramalea Rd opp Alexandria Gate,,,,0,,,0,43.711182,-79.699470
-8872459.5261,5421222.3323,289,00003830,1338,Bramalea Rd opp Algonquin Blvd,,,,0,,,0,43.713566,-79.702660
-8872722.4627,5421497.7076,290,00003840,1339,Bramalea Rd at Balmoral Dr,,,,0,,,1,43.715354,-79.705022
-8873363.4403,5422158.919,291,00003850,1340,Bramalea Rd at Clark Blvd,,,,0,,,1,43.719647,-79.710780
-8873760.4056,5422398.125,292,00003864,1341,Knightsbridge Rd w/of Bramalea Rd,,,,0,,,1,43.721200,-79.714346
-8874000.9671,5422038.4712,293,00003865,1342,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,,,,0,,,1,43.718865,-79.716507
-8873932.6169,5422088.0671,294,00003900,1344,Knightsbridge Rd btwn Central Park & Kings Cross,,,,0,,,1,43.719187,-79.715893
-8873747.6039,5422372.556,295,00003910,1345,Knightsbridge Rd at Bramalea Rd,,,,0,,,1,43.721034,-79.714231
-8874015.5499,5422839.5865,296,00003930,1347,Bramalea Rd at Queen St E,,,,0,,,1,43.724066,-79.716638
-8874164.2728,5422987.772,297,00003940,1348,Bramalea Rd n/of Queen St E,,,,0,,,1,43.725028,-79.717974
-8874529.846,5423362.0972,298,00003950,1349,Bramalea Rd at Goodwood Rd,,,,0,,,1,43.727458,-79.721258
-8874933.1565,5423785.2724,299,00003960,1350,Bramalea Rd n/of Central Park Dr,,,,0,,,1,43.730205,-79.724881
-8875363.295,5424223.2569,300,00003970,1351,Bramalea Rd s/of Williams Pky E (Salvation Army),,,,0,,,1,43.733048,-79.728745
-8875477.7314,5424349.2795,301,00003980,1352,Bramalea Rd at Williams Pky E,,,,0,,,1,43.733866,-79.729773
-8875817.7011,5424701.32,302,00003990,1353,Bramalea Rd n/of Jackson Rd,,,,0,,,1,43.736151,-79.732827
-8876227.6908,5425119.4722,303,00004000,1354,Bramalea Rd at North Park Dr,,,,0,,,1,43.738865,-79.736510
-8876937.3526,5425845.6599,304,00004030,1357,Bramalea Rd at Bovaird Dr E,,,,0,,,1,43.743578,-79.742885
-8877184.1479,5426110.6949,305,00004040,1358,Bramalea Rd n/of Bovaird Dr E,,,,0,,,1,43.745298,-79.745102
-8877425.2659,5426347.846,306,00004050,1359,Bramalea Rd n/of Peter Robertson Blvd,,,,0,,,1,43.746837,-79.747268
-8877619.6297,5426542.7799,307,00004060,1360,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,,,,0,,,1,43.748102,-79.749014
-8877945.2393,5426878.5689,308,00004070,1361,Bramalea Rd at Larkspur Rd,,,,0,,,1,43.750281,-79.751939
-8878226.4323,5427163.5138,309,00004080,1362,Bramalea Rd n/of Larkspur Rd,,,,0,,,1,43.752130,-79.754465
-8878497.7179,5427442.611,310,00004090,1363,Bramalea Rd at Sandalwood Pky E,,,,0,,,1,43.753941,-79.756902
-8879830.9914,5428819.8818,311,00004095,4062,Bramalea Rd at Heslop Cir,,,,0,,,1,43.762877,-79.768879
-8880005.5404,5428996.9876,312,00004100,4063,Bramalea Rd s/of Countryside Dr,,,,0,,,1,43.764026,-79.770447
-8880120.7561,5428978.3366,313,00004105,4067,Countryside Dr w/of Bramalea Rd,,,,0,,,1,43.763905,-79.771482
-8880320.1293,5428727.8621,314,00004106,3654,Countryside Dr opp Everingham Cir,,,,0,,,1,43.762280,-79.773273
-8880479.5388,5428524.4048,315,00004107,4068,Countryside Dr e/of Fairservice Dr,,,,0,,,1,43.760960,-79.774705
-8880770.4166,5428102.3992,316,00004108,4069,Countryside Dr w/of Fernforest Dr,,,,0,,,1,43.758222,-79.777318
-8879449.2769,5427038.9938,317,00004140,1368,Fernforest Dr at Kalahari Rd,,,,0,,,1,43.751322,-79.765450
-8878308.4748,5427205.1235,318,00004180,1370,Bramalea Rd s/of Sandalwood Pky E,,,,0,,,1,43.752400,-79.755202
-8878071.4756,5426956.3924,319,00004190,1371,Bramalea Rd at Black Forest Dr,,,,0,,,1,43.750786,-79.753073
-8877731.2832,5426613.5119,320,00004200,1372,Bramalea Rd btwn Black Forest Dr & Peter Robertson,,,,0,,,1,43.748561,-79.750017
-8877156.9859,5426013.6172,321,00004220,1373,Bramalea Rd at Bovaird Dr E,,,,0,,,1,43.744668,-79.744858
-8877451.8713,5426320.7251,322,00004225,1374,Bramalea Rd at Peter Robertson Blvd,,,,0,,,1,43.746661,-79.747507
-8876623.0977,5425481.4033,323,00004240,1375,Bramalea Rd at Marlbourough St,,,,0,,,1,43.741214,-79.740062
-8876224.3512,5425062.9265,324,00004250,1376,Bramalea Rd s/of North Park Dr,,,,0,,,1,43.738498,-79.736480
-8875818.8143,5424652.4803,325,00004260,1377,Bramalea Rd at Markham St,,,,0,,,1,43.735834,-79.732837
-8875489.42,5424309.3773,326,00004270,1378,Bramalea Rd s/of Williams Pky E,,,,0,,,1,43.733607,-79.729878
-8875168.9312,5423979.69,327,00004275,3619,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,,,,0,,,1,43.731467,-79.726999
-8874941.5054,5423743.37,328,00004280,1379,Bramalea Rd at Central Park Dr,,,,0,,,1,43.729933,-79.724956
-8874589.5132,5423384.434,329,00004290,1380,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),,,,0,,,1,43.727603,-79.721794
-8873366.7799,5422116.8699,330,00004400,1382,Bramalea Rd s/of Clark Blvd,,,,0,,,1,43.719374,-79.710810
-8872793.2619,5421523.2741,331,00004410,1383,Bramalea Rd at Balmoral Dr,,,,0,,,1,43.715520,-79.705658
-8872478.3391,5421202.4649,332,00004420,1384,Bramalea Rd at Algonquin Blvd,,,,0,,,1,43.713437,-79.702829
-8872143.7127,5420857.3341,333,00004430,1385,Bramalea Rd at Alexandria Gate,,,,0,,,1,43.711196,-79.699823
-8871816.0994,5420516.2202,334,00004440,1386,Bramalea Rd n/of Avondale Blvd,,,,0,,,1,43.708981,-79.696880
-8871401.323,5419992.4847,335,00004470,1387,Orenda Rd w/of Bramalea Rd,,,,0,,,1,43.705580,-79.693154
-8871521.7707,5419853.7405,336,00004480,1388,Orenda Rd at Victoria Cres (E),,,,0,,,1,43.704679,-79.694236
-8871752.8699,5419591.5029,337,00004490,1389,Orenda Rd at Victoria Cres (W),,,,0,,,1,43.702976,-79.696312
-8872108.0904,5419437.9826,338,00004505,3587,Orenda Rd E at 346 Orenda Rd,,,,0,,,1,43.701979,-79.699503
-8872369.3573,5419365.1499,339,00004510,1391,Orenda Rd at 318 Orenda Rd,,,,0,,,1,43.701506,-79.701850
-8872706.3214,5419271.5307,340,00004520,1392,Orenda Rd at Dover Cup,,,,0,,,1,43.700898,-79.704877
-8872985.3993,5419171.7534,341,00004530,1393,Orenda Rd at Dixie Rd,,,,0,,,1,43.700250,-79.707384
-8873479.3239,5419264.7557,342,00004540,1394,Orenda Rd w/of Dixie Rd,,,,0,,,1,43.700854,-79.711821
-8873990.2804,5419092.4558,343,00004550,1395,Orenda Rd at West Dr,,,,0,,,1,43.699735,-79.716411
-8873586.6359,5418347.554,344,00004560,1396,West Dr s/of Glidden Rd,,,,0,,,1,43.694897,-79.712785
-8873201.3592,5417955.5731,345,00004570,1397,West Dr at Finley Rd,,,,0,,,0,43.692351,-79.709324
-8872998.0898,5417740.0369,346,00004575,1398,West Dr at Steeles Ave E,,,,0,,,1,43.690951,-79.707498
-8872810.8504,5417546.5205,347,00004580,1399,Tomken Rd s/of Steeles Ave E,,,,0,,,1,43.689694,-79.705816
-8872907.2531,5417240.782,348,00004590,1400,Steelwell Rd at 238 Steelwell Rd,,,,0,,,1,43.687708,-79.706682
-8873007.3293,5416995.2441,349,00004600,1401,Steelwell Rd at Hedgedale Rd,,,,0,,,1,43.686113,-79.707581
-8872836.3425,5416661.046,350,00004610,1402,Steelwell Rd at 60 Steelwell Rd,,,,0,,,1,43.683942,-79.706045
-8872657.1182,5416578.3834,351,00004620,1403,Steelwell Rd at Westcreek Blvd,,,,0,,,1,43.683405,-79.704435
-8872330.8407,5416843.6142,352,00004630,1404,Westcreek Blvd e/of Hedgedale Rd,,,,0,,,1,43.685128,-79.701504
-8872185.4575,5417060.515,353,00004640,1405,Advance Blvd e/of Tomken Rd,,,,0,,,0,43.686537,-79.700198
-8871993.0974,5417310.0572,354,00004650,1406,Advance Blvd e/of Copper Rd,,,,0,,,0,43.688158,-79.698470
-8871840.4784,5417507.5714,355,00004660,1407,Advance Blvd at Willkinson Rd,,,,0,,,0,43.689441,-79.697099
-8871586.4473,5417823.1717,356,00004670,1408,Advance Blvd e/of Dixie Rd,,,,0,,,1,43.691491,-79.694817
-8871469.0052,5417968.5054,357,00004680,1409,Advance Blvd e/of Rainham Crt,,,,0,,,1,43.692435,-79.693762
-8871359.8008,5418114.7652,358,00004690,1410,Advance Blvd at 175 Advance Blvd,,,,0,,,0,43.693385,-79.692781
-8871417.5756,5418461.0252,359,00004700,1411,Advance Blvd at Alfred Kuehne Blvd,,,,0,,,0,43.695634,-79.693300
-8871650.5673,5418727.08,360,00004710,3630,Advance Blvd btwn Alfred Kuehne Blvd & Strathearn,,,,0,,,0,43.697362,-79.695393
-8878967.4861,5427937.178,361,00004720,1412,Bramalea Rd s/of Dewside Dr,,,,0,,,1,43.757150,-79.761122
-8871613.9432,5420658.6703,362,00004780,1413,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),,,,0,,,1,43.709906,-79.695064
-8871278.6489,5421089.422,363,00004790,1414,Dearbourne Blvd opp Delmere Rd,,,,0,,,1,43.712703,-79.692052
-8871222.4326,5421295.9497,364,00004800,1415,Dearbourne Blvd at Deerfield Cres (S),,,,0,,,1,43.714044,-79.691547
-8871248.4813,5421514.3412,365,00004810,1416,Dearbourne Blvd opp Dorchester Dr,,,,0,,,1,43.715462,-79.691781
-8871294.4563,5421801.5848,366,00004820,1417,Dearbourne Blvd opp Devonshire Dr,,,,0,,,1,43.717327,-79.692194
-8871402.9928,5422115.7917,367,00004830,1418,Balmoral Dr w/of Dearbourne Blvd,,,,0,,,1,43.719367,-79.693169
-8871568.3022,5422239.013,368,00004840,1419,Balmoral Dr at Drake Blvd,,,,0,,,1,43.720167,-79.694654
-8871864.6347,5422525.817,369,00004850,1420,Eastbourne Dr n/of Balmoral Dr,,,,0,,,1,43.722029,-79.697316
-8871962.8185,5422730.5284,370,00004860,1421,Eastbourne Dr s/of Enderby Cres,,,,0,,,1,43.723358,-79.698198
-8872113.2111,5423013.8048,371,00004870,1422,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),,,,0,,,1,43.725197,-79.699549
-8872135.9203,5423003.33,372,00005080,1424,Eastbourne Dr at Evesham Cres (E),,,,0,,,1,43.725129,-79.699753
-8871986.0843,5422723.4428,373,00005090,1425,Eastbourne Dr s/of Evesham Cres (Recreation Cen),,,,0,,,1,43.723312,-79.698407
-8871894.9136,5422542.6066,374,00005100,1426,Eastbourne Dr at Balmoral Dr,,,,0,,,1,43.722138,-79.697588
-8871637.5429,5422258.8826,375,00005110,1427,Balmoral Dr at Deloraine Dr,,,,0,,,1,43.720296,-79.695276
-8871435.7207,5422107.0122,376,00005120,1428,Balmoral Dr at Dearbourne Blvd,,,,0,,,1,43.719310,-79.693463
-8871312.0448,5421760.6154,377,00005130,1429,Dearbourne Blvd at Devonshire Dr,,,,0,,,1,43.717061,-79.692352
-8871264.4,5421472.7571,378,00005140,1430,Dearbourne Blvd s/of Dorchester Dr,,,,0,,,0,43.715192,-79.691924
-8871282.2111,5421143.6332,379,00005160,1432,Dearbourne Blvd at Delmere Rd,,,,0,,,1,43.713055,-79.692084
-8871626.8563,5420681.9245,380,00005170,1433,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),,,,0,,,1,43.710057,-79.695180
-8874944.6224,5422334.2026,381,00005260,1435,Hanover Rd w/of Hartnell Sq,,,,0,,,1,43.720785,-79.724984
-8875288.9336,5421907.0893,382,00005270,1436,Hanover Rd at Helena Crt,,,,0,,,0,43.718012,-79.728077
-8875458.0279,5422027.9975,383,00005280,1437,Hanover Rd opp Hasting Square,,,,0,,,1,43.718797,-79.729596
-8875661.1859,5422239.3211,384,00005290,1438,Hanover Rd s/of Howden Blvd,,,,0,,,1,43.720169,-79.731421
-8875922.8981,5422148.5992,385,00005300,1439,Howden Blvd at Dixie Rd,,,,0,,,0,43.719580,-79.733772
-8876359.1592,5421959.9191,386,00005310,1440,Howden Blvd at Leander St,,,,0,,,1,43.718355,-79.737691
-8876778.8336,5421770.1647,387,00005320,1441,Howden Blvd at Vodden Rd E,,,,0,,,1,43.717123,-79.741461
-8877064.7021,5421934.8134,388,00005330,1442,Howden Blvd at Ladin Dr,,,,0,,,1,43.718192,-79.744029
-8877227.8965,5422115.3296,389,00005340,1443,Howden Blvd at Leander St,,,,0,,,1,43.719364,-79.745495
-8877412.7981,5422323.8827,390,00005350,1444,North Park Dr n/of Williams Pwky E,,,,0,,,0,43.720718,-79.747156
-8877727.9436,5422580.0366,391,00005360,1445,North Park Dr s/of Northampton St,,,,0,,,1,43.722381,-79.749987
-8878112.1072,5422806.9306,392,00005370,1446,North Park Dr at Neptune Crt,,,,0,,,1,43.723854,-79.753438
-8878224.2059,5423296.9358,393,00005380,1447,Nasmith St n/of North Park Dr,,,,0,,,0,43.727035,-79.754445
-8878509.7404,5423486.7216,394,00005390,1448,Nasmith St at Nevada Crt,,,,0,,,1,43.728267,-79.757010
-8878622.841,5423603.6452,395,00005400,1449,Nasmith St at Newport St,,,,0,,,1,43.729026,-79.758026
-8878787.0372,5423773.2563,396,00005410,1450,Nasmith St at Bovaird Dr E,,,,0,,,1,43.730127,-79.759501
-8878751.6376,5423708.4001,397,00005450,1452,Nasmith St s/of Bovaird Dr E,,,,0,,,0,43.729706,-79.759183
-8878525.8817,5423474.7058,398,00005460,1453,Nasmith St n/of Niagara Pl,,,,0,,,0,43.728189,-79.757155
-8878196.8213,5423219.2973,399,00005470,1454,North Park Dr w/of Nasmith St,,,,0,,,1,43.726531,-79.754199
-8878163.4255,5422836.9679,400,00005480,1455,North Park Dr at Nuffield St,,,,0,,,1,43.724049,-79.753899
-8877804.0861,5422589.1246,401,00005490,1456,North Park Dr opp Northampton St,,,,0,,,1,43.722440,-79.750671
-8877499.1821,5422361.3118,402,00005500,1457,North Park Dr n/of Williams Pky E,,,,0,,,1,43.720961,-79.747932
-8877308.8257,5422162.7696,403,00005510,1458,Howden Blvd s/of Williams Pky E,,,,0,,,1,43.719672,-79.746222
-8877118.692,5421956.2225,404,00005520,1459,Howden Blvd at La France Rd,,,,0,,,1,43.718331,-79.744514
-8876830.8198,5421738.5907,405,00005530,1460,Howden Blvd at Vodden St,,,,0,,,1,43.716918,-79.741928
-8876429.6244,5421925.572,406,00005540,1461,Howden Blvd at Heath Dr,,,,0,,,1,43.718132,-79.738324
-8875977.8899,5422048.6368,407,00005550,1462,Howden Blvd at Dixie Rd,,,,0,,,1,43.718931,-79.734266
-8875777.7375,5422243.4798,408,00005560,1463,Howden Blvd at Hanover Rd,,,,0,,,1,43.720196,-79.732468
-8875555.7664,5422094.5362,409,00005570,1464,Hanover Rd at Homeland Crt,,,,0,,,1,43.719229,-79.730474
-8875321.2162,5421887.3745,410,00005580,1465,Hanover Rd at Helena Crt,,,,0,,,1,43.717884,-79.728367
-8874967.6655,5422251.9514,411,00005590,1466,Hanover Rd opp Huntingwood Cres,,,,0,,,1,43.720251,-79.725191
-8867145.1336,5413063.6783,412,00005660,6041,Dixie Rd n/of Meyerside Dr,,,,0,,,1,43.660568,-79.654920
-8867254.2267,5412802.2489,413,00005670,6042,Meyerside Dr at Ordan Dr,,,,0,,,1,43.658869,-79.655900
-8867539.8725,5412452.9698,414,00005680,6043,Meyerside Dr at Vipond Dr,,,,0,,,0,43.656599,-79.658466
-8867833.422,5412070.4705,415,00005690,6044,Meyerside Dr at Shawson Dr,,,,0,,,1,43.654113,-79.661103
-8868250.0908,5411567.368,416,00005700,6045,Meyerside Dr at Tomken Rd,,,,0,,,1,43.650843,-79.664846
-8868547.5365,5411868.6108,417,00005710,6046,Tomken Rd at Tristar Dr,,,,0,,,1,43.652801,-79.667518
-8868846.652,5412157.4008,418,00005720,6047,Tomken Rd at Courtneypark Dr,,,,0,,,1,43.654678,-79.670205
-8868462.8224,5412420.0429,419,00005725,6048,Courtneypark Dr btwn Tomken Rd and Shawson Dr,,,,0,,,0,43.656385,-79.666757
-8868249.8682,5412616.0677,420,00005735,6050,Courtneypark Dr e/of Shawson Dr,,,,0,,,0,43.657659,-79.664844
-8868039.2517,5412835.7927,421,00005740,6051,Courtneypark Dr at Vipond Dr,,,,0,,,1,43.659087,-79.662952
-8867715.4233,5413229.5567,422,00005750,6052,Courtneypark Dr at Ordan Dr,,,,0,,,1,43.661646,-79.660043
-8867484.2127,5413523.6212,423,00005770,6054,Courtneypark Dr e/of Dixie Rd,,,,0,,,0,43.663557,-79.657966
-8867165.839,5413913.4135,424,00005780,6055,Courtneypark Dr at Van Deemter Crt,,,,0,,,0,43.666090,-79.655106
