X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon,CLEANED_STOP_NAME_,CLEANED_STOP_LAT_,CLEANED_STOP_LON_
-8875234.4983,5426571.5965,145,00001880,1169.0,North Park Dr opp Panda Lane,,,,0,,,1,43.748289,-79.727588,North Park Dr opp Panda Lane,43.748289,-79.727588
-8875554.7645,5427139.7809,146,00001890,1170.0,Torbram Rd at Blue Diamond Dr,,,,0,,,1,43.751976,-79.730465,Torbram Rd at Blue Diamond Dr,43.751976,-79.730465
-8876016.963,5427622.4645,147,00001910,1172.0,Torbram Rd n/of Bovaird Dr E,,,,0,,,1,43.755108,-79.734617,Torbram Rd n/of Bovaird Dr E,43.755108,-79.734617
-8876211.5495,5427812.9558,148,00001920,1173.0,Torbram Rd s/of Peter Robertson Blvd,,,,0,,,1,43.756344,-79.736365,Torbram Rd s/of Peter Robertson Blvd,43.756344,-79.736365
-8876594.7112,5428200.5777,149,00001930,1174.0,Torbram Rd n/of Peter Robertson Blvd,,,,0,,,1,43.758859,-79.739807,Torbram Rd n/of Peter Robertson Blvd,43.758859,-79.739807
-8876835.05,5428449.8048,150,00001935,1175.0,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,,,,0,,,1,43.760476,-79.741966,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,43.760476,-79.741966
-8876968.522,5428595.3061,151,00001940,1176.0,Torbram Rd at Eagleridge Rd,,,,0,,,1,43.76142,-79.743165,Torbram Rd at Eagleridge Rd,43.76142,-79.743165
-8877233.4624,5428863.3487,152,00001945,1177.0,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,,,,0,,,1,43.763159,-79.745545,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,43.763159,-79.745545
-8875479.7352,5428548.4495,153,00002005,1181.0,Mountainberry Rd at Mount Ranier Cres,,,,0,,,0,43.761116,-79.729791,Mountainberry Rd at Mount Ranier Cres,43.761116,-79.729791
-8875172.3821,5428633.3772,154,00002010,1182.0,Mountainberry Rd w/of Mount Rainer Cres (W),,,,0,,,1,43.761667,-79.72703,Mountainberry Rd w/of Mount Rainer Cres (W),43.761667,-79.72703
-8875030.3384,5428900.9585,155,00002020,1183.0,Mountainberry Rd e/of Mount Rainer Cres (E),,,,0,,,1,43.763403,-79.725754,Mountainberry Rd e/of Mount Rainer Cres (E),43.763403,-79.725754
-8875168.1519,5429112.5938,156,00002030,1184.0,Mountainberry Rd at Snow Leopard Crt (S),,,,0,,,0,43.764776,-79.726992,Mountainberry Rd at Snow Leopard Crt (S),43.764776,-79.726992
-8875346.0405,5429341.3441,157,00002040,1185.0,Mountainberry Rd n/of Black Hills Crt,,,,0,,,1,43.76626,-79.72859,Mountainberry Rd n/of Black Hills Crt,43.76626,-79.72859
-8875652.503,5429309.1275,158,00002050,1186.0,Mountainberry Rd w/of Snow Leopard Crt (N),,,,0,,,1,43.766051,-79.731343,Mountainberry Rd w/of Snow Leopard Crt (N),43.766051,-79.731343
-8875826.9407,5429129.7036,159,00002060,1187.0,Mountainberry Rd at Cougar Crt,,,,0,,,1,43.764887,-79.73291,Mountainberry Rd at Cougar Crt,43.764887,-79.73291
-8876015.5159,5429036.6018,160,00002070,1188.0,Mountainash Rd at Mountainberry Rd,,,,0,,,1,43.764283,-79.734604,Mountainash Rd at Mountainberry Rd,43.764283,-79.734604
-8875576.3605,5428021.1753,161,00002110,1192.0,Bovaird Dr E w/of Mountainash Rd,,,,0,,,1,43.757695,-79.730659,Bovaird Dr E w/of Mountainash Rd,43.757695,-79.730659
-8876056.4815,5427604.2787,162,00002120,1193.0,Torbram Rd at Bovaird Dr E,,,,0,,,1,43.75499,-79.734972,Torbram Rd at Bovaird Dr E,43.75499,-79.734972
-8875857.9988,5427401.1543,163,00002125,1194.0,Torbram Rd s/of Bovaird Dr E,,,,0,,,1,43.753672,-79.733189,Torbram Rd s/of Bovaird Dr E,43.753672,-79.733189
-8875624.3392,5427160.8939,164,00002130,1195.0,Torbram Rd at Prospect Gate,,,,0,,,1,43.752113,-79.73109,Torbram Rd at Prospect Gate,43.752113,-79.73109
-8875224.3683,5426750.9707,165,00002140,1196.0,Torbram Rd at North Park Dr,,,,0,,,1,43.749453,-79.727497,Torbram Rd at North Park Dr,43.749453,-79.727497
-8875261.549,5426580.8426,166,00002150,1197.0,North Park Dr at Panda Lane,,,,0,,,1,43.748349,-79.727831,North Park Dr at Panda Lane,43.748349,-79.727831
-8875472.0541,5426344.9182,167,00002160,1198.0,North Park Dr at Provincial Place,,,,0,,,1,43.746818,-79.729722,North Park Dr at Provincial Place,43.746818,-79.729722
-8875648.3842,5426142.4379,168,00002165,1199.0,North Park Dr btwn Provincial Pl & Jamieson Cres,,,,0,,,1,43.745504,-79.731306,North Park Dr btwn Provincial Pl & Jamieson Cres,43.745504,-79.731306
-8875696.3629,5425960.4561,169,00002170,1200.0,Jordan Blvd at North Park Dr,,,,0,,,1,43.744323,-79.731737,Jordan Blvd at North Park Dr,43.744323,-79.731737
-8875457.36,5425753.5158,170,00002180,1201.0,Jordan Blvd at Joyce Gate,,,,0,,,1,43.74298,-79.72959,Jordan Blvd at Joyce Gate,43.74298,-79.72959
-8875231.7153,5425322.7004,171,00002190,1202.0,Jordan Blvd at Jefferson Rd,,,,0,,,1,43.740184,-79.727563,Jordan Blvd at Jefferson Rd,43.740184,-79.727563
-8874748.8114,5424901.9197,172,00002210,1204.0,Grenoble Blvd at Glenforest Rd,,,,0,,,1,43.737453,-79.723225,Grenoble Blvd at Glenforest Rd,43.737453,-79.723225
-8874580.1624,5424630.1405,173,00002220,1205.0,Grenoble Blvd at Grasspoint Square,,,,0,,,1,43.735689,-79.72171,Grenoble Blvd at Grasspoint Square,43.735689,-79.72171
-8874551.4419,5424314.4614,174,00002230,1206.0,Grenoble Blvd n/of Central park Dr,,,,0,,,1,43.73364,-79.721452,Grenoble Blvd n/of Central park Dr,43.73364,-79.721452
-8874260.1188,5424302.1364,175,00002240,1207.0,Central Park Dr e/of Greenarrow Crt,,,,0,,,1,43.73356,-79.718835,Central Park Dr e/of Greenarrow Crt,43.73356,-79.718835
-8874023.8989,5424110.9473,176,00002250,1208.0,Glenvale Blvd s/of Geraldine Crt,,,,0,,,1,43.732319,-79.716713,Glenvale Blvd s/of Geraldine Crt,43.732319,-79.716713
-8873918.2567,5423811.1535,177,00002260,1209.0,Glenvale Blvd at Goldcrest Rd,,,,0,,,1,43.730373,-79.715764,Glenvale Blvd at Goldcrest Rd,43.730373,-79.715764
-8873819.405,5423640.3092,178,00002270,1210.0,Glenvale Blvd at Gatwick Rd,,,,0,,,0,43.729264,-79.714876,Glenvale Blvd at Gatwick Rd,43.729264,-79.714876
-8873583.7416,5423390.5958,179,00002280,1211.0,Finchgate Blvd s/of Queen St E,,,,0,,,1,43.727643,-79.712759,Finchgate Blvd s/of Queen St E,43.727643,-79.712759
-8873158.6125,5423144.7402,180,00002290,1212.0,Finchgate Blvd n/of Clark Blvd,,,,0,,,1,43.726047,-79.70894,Finchgate Blvd n/of Clark Blvd,43.726047,-79.70894
-8874049.1684,5422581.5769,181,00002350,1214.0,Kensington Rd w/of Bramalea Rd,,,,0,,,1,43.722391,-79.71694,Kensington Rd w/of Bramalea Rd,43.722391,-79.71694
-8874210.8043,5422481.4558,182,00002360,1215.0,Kensington Rd at Kingscross Rd,,,,0,,,1,43.721741,-79.718392,Kensington Rd at Kingscross Rd,43.721741,-79.718392
-8874359.6385,5422310.3281,183,00002370,1216.0,Kensington Rd at Central Park Dr,,,,0,,,1,43.72063,-79.719729,Kensington Rd at Central Park Dr,43.72063,-79.719729
-8874157.1483,5421905.3951,184,00002390,1218.0,Central Park Dr at Knightsbridge Rd,,,,0,,,1,43.718001,-79.71791,Central Park Dr at Knightsbridge Rd,43.718001,-79.71791
-8874161.935,5421837.3176,185,00002410,3540.0,Knightsbridge Rd w/of Central Park Drive,,,,0,,,1,43.717559,-79.717953,Knightsbridge Rd w/of Central Park Drive,43.717559,-79.717953
-8871254.3813,5419988.3269,186,00002430,1220.0,Bramalea Rd n/of Steeles Ave E,,,,0,,,1,43.705553,-79.691834,Bramalea Rd n/of Steeles Ave E,43.705553,-79.691834
-8871443.9584,5420172.347,187,00002450,1222.0,Bramalea Rd at East Dr,,,,0,,,1,43.706748,-79.693537,Bramalea Rd at East Dr,43.706748,-79.693537
-8871627.0789,5420362.5305,188,00002460,1223.0,Bramalea Rd n/of East Dr,,,,0,,,1,43.707983,-79.695182,Bramalea Rd n/of East Dr,43.707983,-79.695182
-8871848.716,5420452.9268,189,00002470,1224.0,Avondale Blvd at Autumn Blvd,,,,0,,,1,43.70857,-79.697173,Avondale Blvd at Autumn Blvd,43.70857,-79.697173
-8872024.4895,5420239.3343,190,00002475,1225.0,Avondale Blvd at Avondale Plaza,,,,0,,,1,43.707183,-79.698752,Avondale Blvd at Avondale Plaza,43.707183,-79.698752
-8872208.0553,5420115.3697,191,00002490,1226.0,Avondale Blvd at Aloma Cres (E),,,,0,,,0,43.706378,-79.700401,Avondale Blvd at Aloma Cres (E),43.706378,-79.700401
-8872352.6594,5419832.7982,192,00002500,1227.0,Avondale Blvd w/of Aloma Cres (W),,,,0,,,0,43.704543,-79.7017,Avondale Blvd w/of Aloma Cres (W),43.704543,-79.7017
-8872522.3103,5419791.6836,193,00002510,1228.0,Avondale Blvd w/of Athlone Ave (S),,,,0,,,0,43.704276,-79.703224,Avondale Blvd w/of Athlone Ave (S),43.704276,-79.703224
-8874621.4619,5420687.7766,194,00002540,1230.0,Dixie Rd s/of Clark Blvd,,,,0,,,1,43.710095,-79.722081,Dixie Rd s/of Clark Blvd,43.710095,-79.722081
-8874330.8067,5420390.7119,195,00002550,1231.0,Dixie Rd at Terese Rd,,,,0,,,1,43.708166,-79.71947,Dixie Rd at Terese Rd,43.708166,-79.71947
-8873847.4575,5420144.9362,196,00002560,1232.0,Balmoral Dr e/of Dixie Rd,,,,0,,,1,43.70657,-79.715128,Balmoral Dr e/of Dixie Rd,43.70657,-79.715128
-8873741.1474,5420340.6631,197,00002570,1233.0,Balmoral Dr at Braemar Dr,,,,0,,,1,43.707841,-79.714173,Balmoral Dr at Braemar Dr,43.707841,-79.714173
-8873570.2719,5420533.3141,198,00002580,1234.0,Balmoral Dr at Brookland Dr,,,,0,,,1,43.709092,-79.712638,Balmoral Dr at Brookland Dr,43.709092,-79.712638
-8873341.6217,5420654.8203,199,00002590,1235.0,Avondale Blvd s/of Balmoral Dr,,,,0,,,1,43.709881,-79.710584,Avondale Blvd s/of Balmoral Dr,43.709881,-79.710584
-8873175.7557,5420221.1629,200,00002600,1236.0,Avondale Blvd at Brentwood Dr,,,,0,,,1,43.707065,-79.709094,Avondale Blvd at Brentwood Dr,43.707065,-79.709094
-8872832.335,5419835.724,201,00002610,1237.0,Avondale Blvd at Birchbank Rd,,,,0,,,1,43.704562,-79.706009,Avondale Blvd at Birchbank Rd,43.704562,-79.706009
-8872599.3433,5419750.8772,202,00002620,1238.0,Avondale Blvd at 135 Avondale Blvd,,,,0,,,0,43.704011,-79.703916,Avondale Blvd at 135 Avondale Blvd,43.704011,-79.703916
-8872282.862,5419898.0892,203,00002630,1239.0,Avondale Blvd opp Aloma Cres (W),,,,0,,,0,43.704967,-79.701073,Avondale Blvd opp Aloma Cres (W),43.704967,-79.701073
-8872125.5676,5420150.172,204,00002640,1240.0,Avondale Blvd at Victoria Park Arena,,,,0,,,1,43.706604,-79.69966,Avondale Blvd at Victoria Park Arena,43.706604,-79.69966
-8872828.3275,5419858.8221,205,00002650,1241.0,Avondale Blvd btwn Birchbank Rd & Athlone Ave,,,,0,,,0,43.704712,-79.705973,Avondale Blvd btwn Birchbank Rd & Athlone Ave,43.704712,-79.705973
-8873078.3511,5420138.7765,206,00002660,1242.0,Avondale Blvd at Addington Cres,,,,0,,,1,43.70653,-79.708219,Avondale Blvd at Addington Cres,43.70653,-79.708219
-8873356.4272,5420697.9407,207,00002670,1243.0,Avondale Blvd at Balmoral Dr,,,,0,,,1,43.710161,-79.710717,Avondale Blvd at Balmoral Dr,43.710161,-79.710717
-8873541.6628,5420592.604,208,00002680,1245.0,Balmoral Dr at Brookland Dr,,,,0,,,1,43.709477,-79.712381,Balmoral Dr at Brookland Dr,43.709477,-79.712381
-8873713.5401,5420424.1293,209,00002690,1246.0,Balmoral Dr e/of Braemar Dr,,,,0,,,1,43.708383,-79.713925,Balmoral Dr e/of Braemar Dr,43.708383,-79.713925
-8873927.4962,5420079.4895,210,00002700,1247.0,Balmoral Dr at Dixie Rd,,,,0,,,1,43.706145,-79.715847,Balmoral Dr at Dixie Rd,43.706145,-79.715847
-8874264.015,5420386.862,211,00002710,1248.0,Dixie Rd opp Terese Rd,,,,0,,,1,43.708141,-79.71887,Dixie Rd opp Terese Rd,43.708141,-79.71887
-8874634.9316,5420762.6218,212,00002720,1249.0,Dixie Rd s/of Clark Blvd,,,,0,,,1,43.710581,-79.722202,Dixie Rd s/of Clark Blvd,43.710581,-79.722202
-8871801.0713,5420471.5606,214,00002740,1251.0,Avondale Blvd at Bramalea Rd,,,,0,,,0,43.708691,-79.696745,Avondale Blvd at Bramalea Rd,43.708691,-79.696745
-8871539.0252,5420232.4045,215,00002750,1252.0,Bramalea Rd s/of East Dr,,,,0,,,1,43.707138,-79.694391,Bramalea Rd s/of East Dr,43.707138,-79.694391
-8871377.9459,5420065.0143,216,00002760,1253.0,Bramalea Rd at Orenda Rd,,,,0,,,1,43.706051,-79.692944,Bramalea Rd at Orenda Rd,43.706051,-79.692944
-8865561.1685,5422216.9871,219,00002820,6004.0,Goreway Dr s/of Morning Star Dr,,,,0,,,1,43.720024,-79.640691,Goreway Dr s/of Morning Star Dr,43.720024,-79.640691
-8865411.5551,5422072.9727,220,00002830,6005.0,Goreway Dr at Jolliffe Ave,,,,0,,,1,43.719089,-79.639347,Goreway Dr at Jolliffe Ave,43.719089,-79.639347
-8865108.3209,5421769.8566,221,00002840,6006.0,Goreway Dr at Etude Dr,,,,0,,,1,43.717121,-79.636623,Goreway Dr at Etude Dr,43.717121,-79.636623
-8864805.4205,5421454.2754,222,00002850,6007.0,Goreway Dr n/of Dorcas St,,,,0,,,1,43.715072,-79.633902,Goreway Dr n/of Dorcas St,43.715072,-79.633902
-8864603.0417,5421239.5815,223,00002855,6008.0,Goreway Dr n/of Derry Rd,,,,0,,,1,43.713678,-79.632084,Goreway Dr n/of Derry Rd,43.713678,-79.632084
-8865069.0251,5420629.4101,224,00002870,6009.0,Derry Rd at Legion Rd,,,,0,,,1,43.709716,-79.63627,Derry Rd at Legion Rd,43.709716,-79.63627
-8865427.1399,5420188.8243,225,00002880,6010.0,Derry Rd e/of Hull St (opp Malton GO Station),,,,0,,,1,43.706855,-79.639487,Derry Rd e/of Hull St (opp Malton GO Station),43.706855,-79.639487
-8865848.1502,5419620.2979,226,00002890,6012.0,Derry Rd w/of Airport Rd,,,,0,,,1,43.703163,-79.643269,Derry Rd w/of Airport Rd,43.703163,-79.643269
-8866090.0474,5419358.0669,227,00002900,6013.0,Derry Rd e/of Harrow St,,,,0,,,1,43.70146,-79.645442,Derry Rd e/of Harrow St,43.70146,-79.645442
-8866297.6583,5419107.5454,228,00002910,6014.0,Derry Rd at Cattrick St,,,,0,,,1,43.699833,-79.647307,Derry Rd at Cattrick St,43.699833,-79.647307
-8866938.302,5418333.5434,229,00002920,6015.0,Torbram Rd n/of Derry Rd,,,,0,,,1,43.694806,-79.653062,Torbram Rd n/of Derry Rd,43.694806,-79.653062
-8867012.1068,5418188.3578,230,00002925,6016.0,Derry Rd w/of Torbram Rd,,,,0,,,1,43.693863,-79.653725,Derry Rd w/of Torbram Rd,43.693863,-79.653725
-8867168.0654,5418563.2583,231,00002930,6017.0,Torbram Rd n/of Lucknow Dr,,,,0,,,0,43.696298,-79.655126,Torbram Rd n/of Lucknow Dr,43.696298,-79.655126
-8867442.5793,5418847.7925,232,00002940,6018.0,Torbram Rd n/of Anson Dr,,,,0,,,0,43.698146,-79.657592,Torbram Rd n/of Anson Dr,43.698146,-79.657592
-8867618.0188,5419021.1656,233,00002950,6019.0,Torbram Rd at Drew Rd,,,,0,,,1,43.699272,-79.659168,Torbram Rd at Drew Rd,43.699272,-79.659168
-8867994.39,5419407.1865,234,00002960,6020.0,Torbram Rd at Kimbel St,,,,0,,,0,43.701779,-79.662549,Torbram Rd at Kimbel St,43.701779,-79.662549
-8868595.6265,5420020.9729,235,00002980,6022.0,Torbram Rd at Rena Rd,,,,0,,,1,43.705765,-79.66795,Torbram Rd at Rena Rd,43.705765,-79.66795
-8869185.2859,5420631.1041,236,00002995,1277.0,Torbram Rd at 7795 Torbram (Peel Waste Facility),,,,0,,,1,43.709727,-79.673247,Torbram Rd at 7795 Torbram (Peel Waste Facility),43.709727,-79.673247
-8869800.7714,5421270.5378,237,00003000,1278.0,Torbram Rd at Steeles Ave E,,,,0,,,1,43.713879,-79.678776,Torbram Rd at Steeles Ave E,43.713879,-79.678776
-8869964.2997,5421442.1082,238,00003010,1279.0,Torbram Rd n/of Steeles Ave E,,,,0,,,1,43.714993,-79.680245,Torbram Rd n/of Steeles Ave E,43.714993,-79.680245
-8870304.0468,5421741.9791,239,00003020,1280.0,Torbram Rd at Walker Dr,,,,0,,,1,43.71694,-79.683297,Torbram Rd at Walker Dr,43.71694,-79.683297
-8870805.3184,5422244.8661,240,00003030,1281.0,Torbram Rd n/of Bramhurst Ave,,,,0,,,0,43.720205,-79.6878,Torbram Rd n/of Bramhurst Ave,43.720205,-79.6878
-8871164.8804,5422612.3837,241,00003040,1282.0,Torbram Rd opp 8458 Torbram Rd,,,,0,,,1,43.722591,-79.69103,Torbram Rd opp 8458 Torbram Rd,43.722591,-79.69103
-8871538.0233,5423002.7139,242,00003050,1283.0,Torbram Rd at 8555 Torbram Rd,,,,0,,,1,43.725125,-79.694382,Torbram Rd at 8555 Torbram Rd,43.725125,-79.694382
-8871856.5084,5423329.1313,243,00003055,1284.0,Torbram Rd at Clark Blvd,,,,0,,,1,43.727244,-79.697243,Torbram Rd at Clark Blvd,43.727244,-79.697243
-8872250.0228,5423726.5782,244,00003070,1285.0,Torbram Rd at 8705 Torbram Rd,,,,0,,,0,43.729824,-79.700778,Torbram Rd at 8705 Torbram Rd,43.729824,-79.700778
-8872438.598,5423918.6837,245,00003075,1286.0,Torbram Rd at 8875 Torbram Rd,,,,0,,,0,43.731071,-79.702472,Torbram Rd at 8875 Torbram Rd,43.731071,-79.702472
-8872822.6502,5424320.932,246,00003080,1288.0,Torbram Rd at Queen St E,,,,0,,,1,43.733682,-79.705922,Torbram Rd at Queen St E,43.733682,-79.705922
-8873522.4046,5425033.8064,247,00003100,1290.0,Torbram Rd at Corporation Dr,,,,0,,,1,43.738309,-79.712208,Torbram Rd at Corporation Dr,43.738309,-79.712208
-8874100.8206,5425632.5588,248,00003110,1291.0,Torbram Rd opp Gatewood Dr,,,,0,,,1,43.742195,-79.717404,Torbram Rd opp Gatewood Dr,43.742195,-79.717404
-8874327.0218,5425876.6316,249,00003120,1292.0,Torbram Rd at Williams Pky E,,,,0,,,1,43.743779,-79.719436,Torbram Rd at Williams Pky E,43.743779,-79.719436
-8874811.1503,5426371.8851,250,00003130,1293.0,Torbram Rd opp Jardine St,,,,0,,,0,43.746993,-79.723785,Torbram Rd opp Jardine St,43.746993,-79.723785
-8875181.9555,5426752.6659,251,00003140,1294.0,Torbram Rd n/of North Park Dr,,,,0,,,1,43.749464,-79.727116,Torbram Rd n/of North Park Dr,43.749464,-79.727116
-8877306.822,5428884.774,252,00003355,1296.0,Torbram Rd btwn Sandalwood Pky E and Steeplebush,,,,0,,,1,43.763298,-79.746204,Torbram Rd btwn Sandalwood Pky E and Steeplebush,43.763298,-79.746204
-8877063.4776,5428635.6892,253,00003360,1297.0,Torbram Rd at Steeplebush Ave,,,,0,,,1,43.761682,-79.744018,Torbram Rd at Steeplebush Ave,43.761682,-79.744018
-8876606.5111,5428172.3725,254,00003370,1298.0,Torbram Rd btwn Steeplebush Ave & Peter Robertson,,,,0,,,1,43.758676,-79.739913,Torbram Rd btwn Steeplebush Ave & Peter Robertson,43.758676,-79.739913
-8876365.9496,5427925.0023,255,00003380,1299.0,Torbram Rd at Peter Robertson Blvd,,,,0,,,1,43.757071,-79.737752,Torbram Rd at Peter Robertson Blvd,43.757071,-79.737752
-8874842.8764,5426357.8623,256,00003430,1301.0,Torbram Rd at Jardine St,,,,0,,,1,43.746902,-79.72407,Torbram Rd at Jardine St,43.746902,-79.72407
-8874459.6034,5425961.8429,257,00003440,1302.0,Torbram Rd at Williams Pky E,,,,0,,,1,43.744332,-79.720627,Torbram Rd at Williams Pky E,43.744332,-79.720627
-8874141.007,5425629.1689,258,00003450,1303.0,Torbram Rd at Gatewood Dr,,,,0,,,1,43.742173,-79.717765,Torbram Rd at Gatewood Dr,43.742173,-79.717765
-8873639.0674,5425107.6083,259,00003460,1304.0,Torbram Rd at Central Park Dr,,,,0,,,1,43.738788,-79.713256,Torbram Rd at Central Park Dr,43.738788,-79.713256
-8873287.7431,5424740.7617,260,00003470,1305.0,Torbram Rd at Grenadier Rd,,,,0,,,1,43.736407,-79.7101,Torbram Rd at Grenadier Rd,43.736407,-79.7101
-8873203.3629,5424703.7851,261,00003475,1306.0,Torbram Rd at Grenadier Rd,,,,0,,,1,43.736167,-79.709342,Torbram Rd at Grenadier Rd,43.736167,-79.709342
-8872853.2631,5424297.9767,262,00003480,1307.0,Torbram Rd s/of Queen St E,,,,0,,,1,43.733533,-79.706197,Torbram Rd s/of Queen St E,43.733533,-79.706197
-8872520.4178,5423962.1275,263,00003500,1308.0,Torbram Rd at 8875 Torbram Rd,,,,0,,,0,43.731353,-79.703207,Torbram Rd at 8875 Torbram Rd,43.731353,-79.703207
-8872245.3474,5423683.9058,264,00003510,1309.0,Torbram Rd opp 8705 Torbram Rd,,,,0,,,0,43.729547,-79.700736,Torbram Rd opp 8705 Torbram Rd,43.729547,-79.700736
-8871948.2356,5423374.575,265,00003520,1310.0,Torbram Rd at Clark Blvd,,,,0,,,1,43.727539,-79.698067,Torbram Rd at Clark Blvd,43.727539,-79.698067
-8871513.9783,5422933.8581,266,00003530,1311.0,Torbram Rd at 8500 Torbram Rd,,,,0,,,0,43.724678,-79.694166,Torbram Rd at 8500 Torbram Rd,43.724678,-79.694166
-8871131.7072,5422538.4477,267,00003540,1312.0,Torbram Rd at 8460 Torbram Rd,,,,0,,,1,43.722111,-79.690732,Torbram Rd at 8460 Torbram Rd,43.722111,-79.690732
-8870720.6043,5422115.6377,268,00003550,1313.0,Torbram Rd s/of Balmoral Dr,,,,0,,,1,43.719366,-79.687039,Torbram Rd s/of Balmoral Dr,43.719366,-79.687039
-8870393.325,5421779.5599,269,00003560,1314.0,Torbram Rd at East Dr,,,,0,,,1,43.717184,-79.684099,Torbram Rd at East Dr,43.717184,-79.684099
-8869998.3634,5421406.531,270,00003570,1315.0,Torbram Rd at Steeles Ave E,,,,0,,,1,43.714762,-79.680551,Torbram Rd at Steeles Ave E,43.714762,-79.680551
-8869807.8958,5421221.1002,271,00003580,1316.0,Torbram Rd s/of Steeles Ave E,,,,0,,,1,43.713558,-79.67884,Torbram Rd s/of Steeles Ave E,43.713558,-79.67884
-8869307.4034,5420705.3328,272,00003590,1317.0,7795 Torbram Rd at Waste Management,,,,0,,,1,43.710209,-79.674344,7795 Torbram Rd at Waste Management,43.710209,-79.674344
-8868600.0793,5419975.6998,273,00003600,6025.0,Torbram Rd at Rena Rd,,,,0,,,1,43.705471,-79.66799,Torbram Rd at Rena Rd,43.705471,-79.66799
-8868057.8421,5419409.8042,274,00003620,6027.0,Torbram Rd n/of Kimbel St,,,,0,,,1,43.701796,-79.663119,Torbram Rd n/of Kimbel St,43.701796,-79.663119
-8867663.5484,5419020.5497,275,00003630,6028.0,Torbram Rd at Drew Rd,,,,0,,,0,43.699268,-79.659577,Torbram Rd at Drew Rd,43.699268,-79.659577
-8867427.2172,5418772.6549,276,00003640,6029.0,Torbram Rd at Anson Dr,,,,0,,,0,43.697658,-79.657454,Torbram Rd at Anson Dr,43.697658,-79.657454
-8867175.7464,5418520.4558,277,00003650,6030.0,Torbram Rd at Lucknow Dr,,,,0,,,0,43.69602,-79.655195,Torbram Rd at Lucknow Dr,43.69602,-79.655195
-8867050.0667,5418379.5783,278,00003660,6031.0,Torbram Rd n/of Derry Rd,,,,0,,,0,43.695105,-79.654066,Torbram Rd n/of Derry Rd,43.695105,-79.654066
-8866290.0886,5419036.871,279,00003670,6032.0,Derry Rd at Cattrick St,,,,0,,,0,43.699374,-79.647239,Derry Rd at Cattrick St,43.699374,-79.647239
-8865868.9669,5419534.6832,280,00003680,6033.0,Derry Rd at Airport Rd,,,,0,,,1,43.702607,-79.643456,Derry Rd at Airport Rd,43.702607,-79.643456
-8865422.6871,5420126.3031,281,00003690,6034.0,Derry Rd e/of Hull St (Malton GO Station),,,,0,,,1,43.706449,-79.639447,Derry Rd e/of Hull St (Malton GO Station),43.706449,-79.639447
-8865065.5742,5420584.904,282,00003700,6035.0,Derry Rd at Professional Court,,,,0,,,0,43.709427,-79.636239,Derry Rd at Professional Court,43.709427,-79.636239
-8864615.3982,5421324.904,283,00003710,6037.0,Goreway Dr n/of Derry Rd,,,,0,,,1,43.714232,-79.632195,Goreway Dr n/of Derry Rd,43.714232,-79.632195
-8864761.004,5421465.9805,284,00003720,6038.0,Goreway Dr at Dorcas St,,,,0,,,1,43.715148,-79.633503,Goreway Dr at Dorcas St,43.715148,-79.633503
