,U_NAME,ID,V_ID,ROUTE_ID,TRIP_ID,TRIP_TYPE,DST_BTW_STPS,CUR_STP_ID,CUR_STP_NM,CUR_STP_LAT,CUR_STP_LONG,CUR_STP_TIME,SEGMENT_NAME,AVG_DIR,NXT_STP_ID,NXT_STP_NAME,NXT_STP_LAT,NXT_STP_LONG,NXT_STP_TIME
87,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,8.163319177351166,17550.0,The Gore Rd n/of Queen St,43.766442,-79.655656,1712440454.5631707,The Gore Rd n/of Queen St -- TO -- Clark Blvd e/of Dixie Rd,-99,20090801,Clark Blvd e/of Dixie Rd,43.711093,-79.722411,1712442830.1148703
88,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,0.6517641409831875,20090801.0,Clark Blvd e/of Dixie Rd,43.711093,-79.722411,1712442830.1148703,Clark Blvd e/of Dixie Rd -- TO -- Clark Blvd opp 185 Clark Blvd,-99,280,Clark Blvd opp 185 Clark Blvd,43.705847,-79.726028,1712442838.415961
89,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,1.1817197925919896,280.0,Clark Blvd opp 185 Clark Blvd,43.705847,-79.726028,1712442838.415961,Clark Blvd opp 185 Clark Blvd -- TO -- Queen St E w/of Hwy 410 (Petro Canada),-99,23180,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712443151.9533691
90,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,1.2164483270735864,23180.0,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712443151.9533691,Queen St E w/of Hwy 410 (Petro Canada) -- TO -- Kennedy - Zum Queen Station Stop WB,-99,50174,Kennedy - Zum Queen Station Stop WB,43.695367,-79.750006,1712443523.5066652
91,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,0.6213186556735134,50174.0,Kennedy - Zum Queen Station Stop WB,43.695367,-79.750006,1712443523.5066652,Kennedy - Zum Queen Station Stop WB -- TO -- Centre - Zum Queen Station Stop WB,-99,50176,Centre - Zum Queen Station Stop WB,43.690964,-79.754764,1712443717.486415
92,101_1-344_23866018-240304-MULTI-Saturday-01_186,101,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,0.7658388591958424,50176.0,Centre - Zum Queen Station Stop WB,43.690964,-79.754764,1712443717.486415,Centre - Zum Queen Station Stop WB -- TO -- Downtown Terminal,-99,45510,Downtown Terminal,43.686933,-79.762487,1712444349.0870638
94,101_1-344_23866019-240304-MULTI-Saturday-01_217,101,2210,1-344,23866019-240304-MULTI-Saturday-01,Saturday,3.529536692249106,47145.0,Highway 50 s/of Fogal Rd,43.773092,-79.65221,1712441794.259238,Highway 50 s/of Fogal Rd -- TO -- Goreway - Zum Queen Station Stop WB,-139,50156,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712442495.6528578
97,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.7798058894672006,16170.0,Chinguacousy - Zum Queen West Station Stop EB,43.66685,-79.780859,1712439987.2358117,Chinguacousy - Zum Queen West Station Stop EB -- TO -- Queen St W w/of Academic Dr,38,92470,Queen St W w/of Academic Dr,43.672278,-79.77472,1712440175.3503559
98,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.46576936186856027,92470.0,Queen St W w/of Academic Dr,43.672278,-79.77472,1712440175.3503559,Queen St W w/of Academic Dr -- TO -- McLaughlin - Zum Queen West Station Stop EB,38,92465,McLaughlin - Zum Queen West Station Stop EB,43.675526,-79.771063,1712440364.8050413
99,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,1.4437614513359718,92465.0,McLaughlin - Zum Queen West Station Stop EB,43.675526,-79.771063,1712440364.8050413,McLaughlin - Zum Queen West Station Stop EB -- TO -- Downtown Terminal,38,45505,Downtown Terminal,43.686933,-79.762487,1712441199.8823264
100,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,5.534562376763285,45505.0,Downtown Terminal,43.686933,-79.762487,1712441199.8823264,Downtown Terminal -- TO -- Bramalea Rd at Queen St E,38,3930,Bramalea Rd at Queen St E,43.724066,-79.716638,1712442589.9386294
101,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,1.449734836310435,3930.0,Bramalea Rd at Queen St E,43.724066,-79.716638,1712442589.9386294,Bramalea Rd at Queen St E -- TO -- Torbram - Zum Queen Station Stop EB,38,50116,Torbram - Zum Queen Station Stop EB,43.734538,-79.70589,1712442965.3563027
102,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.5551174814221547,50116.0,Torbram - Zum Queen Station Stop EB,43.734538,-79.70589,1712442965.3563027,Torbram - Zum Queen Station Stop EB -- TO -- Gateway - Zum Queen Station Stop EB,38,50118,Gateway - Zum Queen Station Stop EB,43.73838,-79.701478,1712443060.435601
103,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.29016518374984573,50118.0,Gateway - Zum Queen Station Stop EB,43.73838,-79.701478,1712443060.435601,Gateway - Zum Queen Station Stop EB -- TO -- Queen St btwn Gateway Blvd & Airport Rd,38,20270,Queen St btwn Gateway Blvd & Airport Rd,43.74038,-79.699158,1712443177.4191005
104,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,1.3779805978412174,20270.0,Queen St btwn Gateway Blvd & Airport Rd,43.74038,-79.699158,1712443177.4191005,Queen St btwn Gateway Blvd & Airport Rd -- TO -- Queen St w/of Auction Lane,38,20310,Queen St w/of Auction Lane,43.749832,-79.688064,1712443391.74368
105,102_1-344_23865983-240304-MULTI-Saturday-01_52,102,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.5495444334757981,20310.0,Queen St w/of Auction Lane,43.749832,-79.688064,1712443391.74368,Queen St w/of Auction Lane -- TO -- Goreway - Zum Queen Station Stop EB,38,50122,Goreway - Zum Queen Station Stop EB,43.753586,-79.683614,1712443502.2909744
107,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,1.9824950919316986,16090501.0,Bovaird - Zum Queen West Station Stop SB,43.666395,-79.829022,1712439602.09772,Bovaird - Zum Queen West Station Stop SB -- TO -- Mississauga Rd s/of Settlers Field Rd,76,15090806,Mississauga Rd s/of Settlers Field Rd,43.653649,-79.81179,1712439824.5027516
108,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,0.5110912577396962,15090806.0,Mississauga Rd s/of Settlers Field Rd,43.653649,-79.81179,1712439824.5027516,Mississauga Rd s/of Settlers Field Rd -- TO -- Mississauga Rd s/of Ostrander Blvd,76,15090807,Mississauga Rd s/of Ostrander Blvd,43.650391,-79.807309,1712439917.5529401
109,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,0.5511598293866924,15090807.0,Mississauga Rd s/of Ostrander Blvd,43.650391,-79.807309,1712439917.5529401,Mississauga Rd s/of Ostrander Blvd -- TO -- Mississauga Rd - Zum Queen West Station Stop EB,76,16090502,Mississauga Rd - Zum Queen West Station Stop EB,43.648416,-79.801026,1712439948.7061567
110,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,1.1318327262074752,16090502.0,Mississauga Rd - Zum Queen West Station Stop EB,43.648416,-79.801026,1712439948.7061567,Mississauga Rd - Zum Queen West Station Stop EB -- TO -- Creditview - Zum Queen West Station Stop EB,76,92485,Creditview - Zum Queen West Station Stop EB,43.656482,-79.792445,1712439955.455268
111,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,4.155780289589364,92485.0,Creditview - Zum Queen West Station Stop EB,43.656482,-79.792445,1712439955.455268,Creditview - Zum Queen West Station Stop EB -- TO -- Downtown Terminal,76,45505,Downtown Terminal,43.686933,-79.762487,1712440835.9186435
112,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,0.35327420217054345,45505.0,Downtown Terminal,43.686933,-79.762487,1712440835.9186435,Downtown Terminal -- TO -- Queen St E e/of Chapel St,76,7675,Queen St E e/of Chapel St,43.687404,-79.758142,1712441043.6149392
113,102_1-344_23865984-240304-MULTI-Saturday-01_124,102,825,1-344,23865984-240304-MULTI-Saturday-01,Saturday,0.49756419177356787,7675.0,Queen St E e/of Chapel St,43.687404,-79.758142,1712441043.6149392,Queen St E e/of Chapel St -- TO -- Centre - Zum Queen Station Stop EB,76,50102,Centre - Zum Queen Station Stop EB,43.690953,-79.754373,1712441158.2253697
115,102_1-344_23865985-240304-MULTI-Saturday-01_30,102,1102,1-344,23865985-240304-MULTI-Saturday-01,Saturday,0.9477878556382979,92490.0,Queen St W w/of Angelgate Rd,43.660227,-79.788276,1712441540.9145644,Queen St W w/of Angelgate Rd -- TO -- Chinguacousy - Zum Queen West Station Stop EB,39,16170,Chinguacousy - Zum Queen West Station Stop EB,43.66685,-79.780859,1712441845.8875017
116,102_1-344_23865985-240304-MULTI-Saturday-01_30,102,1102,1-344,23865985-240304-MULTI-Saturday-01,Saturday,0.4609841076947172,16170.0,Chinguacousy - Zum Queen West Station Stop EB,43.66685,-79.780859,1712441845.8875017,Chinguacousy - Zum Queen West Station Stop EB -- TO -- Queen St W w/of Drinkwater Rd,39,91100,Queen St W w/of Drinkwater Rd,43.670077,-79.777261,1712441970.6562192
117,102_1-344_23865985-240304-MULTI-Saturday-01_30,102,1102,1-344,23865985-240304-MULTI-Saturday-01,Saturday,0.3188490676883437,91100.0,Queen St W w/of Drinkwater Rd,43.670077,-79.777261,1712441970.6562192,Queen St W w/of Drinkwater Rd -- TO -- Queen St W w/of Academic Dr,39,92470,Queen St W w/of Academic Dr,43.672278,-79.77472,1712441998.6437871
119,102_1-344_23865987-240304-MULTI-Saturday-01_92,102,817,1-344,23865987-240304-MULTI-Saturday-01,Saturday,0.5219157718394797,92465.0,McLaughlin - Zum Queen West Station Stop EB,43.675526,-79.771063,1712444110.3963368,McLaughlin - Zum Queen West Station Stop EB -- TO -- Queen St W e/of Haggart Ave S,30,7610,Queen St W e/of Haggart Ave S,43.679234,-79.767084,1712444211.0113676
121,102_1-344_23866012-240304-MULTI-Saturday-01_157,102,825,1-344,23866012-240304-MULTI-Saturday-01,Saturday,0.944151069454086,16090504.0,Bovaird - Zum Queen West Station Stop EB,43.667532,-79.828847,1712439288.423329,Bovaird - Zum Queen West Station Stop EB -- TO -- Mount Pleasant GO Station,-56,15090711,Mount Pleasant GO Station,43.674543,-79.822225,1712439494.9484465
123,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,1.3905773795989478,50156.0,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712441093.5106008,Goreway - Zum Queen Station Stop WB -- TO -- Airport Road - Zum Queen Station Stop WB,-137,50158,Airport Road - Zum Queen Station Stop WB,43.742944,-79.696843,1712441446.8590698
124,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,4.745075193922921,50158.0,Airport Road - Zum Queen Station Stop WB,43.742944,-79.696843,1712441446.8590698,Airport Road - Zum Queen Station Stop WB -- TO -- Clark Blvd opp 185 Clark Blvd,-137,280,Clark Blvd opp 185 Clark Blvd,43.705847,-79.726028,1712442788.0873961
125,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,1.1817197925919896,280.0,Clark Blvd opp 185 Clark Blvd,43.705847,-79.726028,1712442788.0873961,Clark Blvd opp 185 Clark Blvd -- TO -- Queen St E w/of Hwy 410 (Petro Canada),-137,23180,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712443069.2787178
126,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,0.5316186049979438,23180.0,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712443069.2787178,Queen St E w/of Hwy 410 (Petro Canada) -- TO -- Queen St E at 300 Queen St E,-137,8245,Queen St E at 300 Queen St E,43.700155,-79.744648,1712443030.4922278
127,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,0.23539558526821525,8245.0,Queen St E at 300 Queen St E,43.700155,-79.744648,1712443030.4922278,Queen St E at 300 Queen St E -- TO -- Queen St E w/of Hansen Rd,-137,8250,Queen St E w/of Hansen Rd,43.69852,-79.746508,1712443116.7266479
128,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,0.16934094083366671,8250.0,Queen St E w/of Hansen Rd,43.69852,-79.746508,1712443116.7266479,Queen St E w/of Hansen Rd -- TO -- Queen St E btwn Hansen Rd & Kennedy Rd N,-137,8260,Queen St E btwn Hansen Rd & Kennedy Rd N,43.697342,-79.747843,1712443550.4108284
129,102_1-344_23866014-240304-MULTI-Saturday-01_211,102,615,1-344,23866014-240304-MULTI-Saturday-01,Saturday,2.37899170165986,8260.0,Queen St E btwn Hansen Rd & Kennedy Rd N,43.697342,-79.747843,1712443550.4108284,Queen St E btwn Hansen Rd & Kennedy Rd N -- TO -- McMurchy - Zum Queen West Station Stop WB,-137,8370,McMurchy - Zum Queen West Station Stop WB,43.680472,-79.76604,1712444458.8363261
131,102_1-344_23866018-240304-MULTI-Saturday-01_200,102,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,3.529536692249106,47145.0,Highway 50 s/of Fogal Rd,43.773092,-79.65221,1712440782.2990294,Highway 50 s/of Fogal Rd -- TO -- Goreway - Zum Queen Station Stop WB,-66,50156,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712441399.64795
132,102_1-344_23866018-240304-MULTI-Saturday-01_200,102,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,4.667115830584045,50156.0,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712441399.64795,Goreway - Zum Queen Station Stop WB -- TO -- Bramalea Terminal,-66,45528,Bramalea Terminal,43.718956,-79.720601,1712442573.467895
133,102_1-344_23866018-240304-MULTI-Saturday-01_200,102,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,0.5221119573915636,45528.0,Bramalea Terminal,43.718956,-79.720601,1712442573.467895,Bramalea Terminal -- TO -- Clark Blvd w/of Peel Centre Dr,-66,9867,Clark Blvd w/of Peel Centre Dr,43.714309,-79.71967,1712442728.0766928
134,102_1-344_23866018-240304-MULTI-Saturday-01_200,102,1620,1-344,23866018-240304-MULTI-Saturday-01,Saturday,4.3326819947832504,9867.0,Clark Blvd w/of Peel Centre Dr,43.714309,-79.71967,1712442728.0766928,Clark Blvd w/of Peel Centre Dr -- TO -- Queen St E e/of Theatre Lane,-66,8320,Queen St E e/of Theatre Lane,43.687299,-79.758516,1712443777.2118418
136,102_7-344_23866178-240304-MULTI-Saturday-01_315,102,1317,7-344,23866178-240304-MULTI-Saturday-01,Saturday,1.0738123562522734,19490.0,Hurontario St n/of Ambassador Dr,43.639766,-79.6974,1712444251.3590322,Hurontario St n/of Ambassador Dr -- TO -- Derry Rd at Edwards Blvd,-8,19530,Derry Rd at Edwards Blvd,43.648414,-79.703339,1712444386.381688
137,102_7-344_23866178-240304-MULTI-Saturday-01_315,102,1317,7-344,23866178-240304-MULTI-Saturday-01,Saturday,0.5190447506610222,19530.0,Derry Rd at Edwards Blvd,43.648414,-79.703339,1712444386.381688,Derry Rd at Edwards Blvd -- TO -- Derry Rd at Kenderry Gate,-8,19550,Derry Rd at Kenderry Gate,43.652078,-79.699342,1712444403.1301246
139,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.29016518374984573,50118.0,Gateway - Zum Queen Station Stop EB,43.73838,-79.701478,1712439312.218734,Gateway - Zum Queen Station Stop EB -- TO -- Queen St btwn Gateway Blvd & Airport Rd,39,20270,Queen St btwn Gateway Blvd & Airport Rd,43.74038,-79.699158,1712439412.3781586
140,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.5109536318743606,20270.0,Queen St btwn Gateway Blvd & Airport Rd,43.74038,-79.699158,1712439412.3781586,Queen St btwn Gateway Blvd & Airport Rd -- TO -- Airport Road - Zum Queen Station Stop EB,39,50120,Airport Road - Zum Queen Station Stop EB,43.743893,-79.695058,1712439453.9046695
141,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.867029980332071,50120.0,Airport Road - Zum Queen Station Stop EB,43.743893,-79.695058,1712439453.9046695,Airport Road - Zum Queen Station Stop EB -- TO -- Queen St w/of Auction Lane,39,20310,Queen St w/of Auction Lane,43.749832,-79.688064,1712439437.9989872
142,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.5495444334757981,20310.0,Queen St w/of Auction Lane,43.749832,-79.688064,1712439437.9989872,Queen St w/of Auction Lane -- TO -- Goreway - Zum Queen Station Stop EB,39,50122,Goreway - Zum Queen Station Stop EB,43.753586,-79.683614,1712439633.5571604
143,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,1.333968220422147,50122.0,Goreway - Zum Queen Station Stop EB,43.753586,-79.683614,1712439633.5571604,Goreway - Zum Queen Station Stop EB -- TO -- Ebenezer Rd e/of McVean Dr,39,44480,Ebenezer Rd e/of McVean Dr,43.76297,-79.673266,1712439796.1063294
144,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.6077371352001019,44480.0,Ebenezer Rd e/of McVean Dr,43.76297,-79.673266,1712439796.1063294,Ebenezer Rd e/of McVean Dr -- TO -- Ebenezer Rd at Attmar Dr,39,44500,Ebenezer Rd at Attmar Dr,43.767229,-79.668523,1712439809.15553
145,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.3989597341810991,44500.0,Ebenezer Rd at Attmar Dr,43.767229,-79.668523,1712439809.15553,Ebenezer Rd at Attmar Dr -- TO -- Ebenezer Rd at Palleschi Dr,39,44510,Ebenezer Rd at Palleschi Dr,43.77003,-79.665418,1712439876.330244
146,103_1-344_23865976-240304-MULTI-Saturday-01_58,103,615,1-344,23865976-240304-MULTI-Saturday-01,Saturday,0.22392152979938024,44510.0,Ebenezer Rd at Palleschi Dr,43.77003,-79.665418,1712439876.330244,Ebenezer Rd at Palleschi Dr -- TO -- Ebenezer Rd at The Gore Rd,39,44520,Ebenezer Rd at The Gore Rd,43.771576,-79.663631,1712440038.2015312
148,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,4.381469246770769,16090502.0,Mississauga Rd - Zum Queen West Station Stop EB,43.648416,-79.801026,1712439278.9622035,Mississauga Rd - Zum Queen West Station Stop EB -- TO -- Queen St W e/of Haggart Ave S,11,7610,Queen St W e/of Haggart Ave S,43.679234,-79.767084,1712440293.7300034
149,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.8447653884484778,7610.0,Queen St W e/of Haggart Ave S,43.679234,-79.767084,1712440293.7300034,Queen St W e/of Haggart Ave S -- TO -- George St n/of Diplock Lane,11,7650,George St n/of Diplock Lane,43.685779,-79.76175,1712440417.0704632
150,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.14134225006946172,7650.0,George St n/of Diplock Lane,43.685779,-79.76175,1712440417.0704632,George St n/of Diplock Lane -- TO -- Downtown Terminal,11,45505,Downtown Terminal,43.686933,-79.762487,1712440469.7854226
151,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.35327420217054345,45505.0,Downtown Terminal,43.686933,-79.762487,1712440469.7854226,Downtown Terminal -- TO -- Queen St E e/of Chapel St,11,7675,Queen St E e/of Chapel St,43.687404,-79.758142,1712440957.3389897
152,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.35327420217054345,7675.0,Queen St E e/of Chapel St,43.687404,-79.758142,1712440957.3389897,Queen St E e/of Chapel St -- TO -- Downtown Terminal,11,45505,Downtown Terminal,43.686933,-79.762487,1712440892.3987498
153,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,5.027503109256293,45505.0,Downtown Terminal,43.686933,-79.762487,1712440892.3987498,Downtown Terminal -- TO -- Central Park Dr n/of Clark Blvd,11,9885,Central Park Dr n/of Clark Blvd,43.717429,-79.716314,1712442285.5975568
154,103_1-344_23865983-240304-MULTI-Saturday-01_134,103,2217,1-344,23865983-240304-MULTI-Saturday-01,Saturday,0.38409651979721116,9885.0,Central Park Dr n/of Clark Blvd,43.717429,-79.716314,1712442285.5975568,Central Park Dr n/of Clark Blvd -- TO -- Bramalea Terminal,11,45533,Bramalea Terminal,43.718956,-79.720601,1712442421.1580865
